# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
7.821158400000000000e+22 9.499008731253168329e-27 1.332773131224620514e-11 9.091662107081396714e-09 9.653237892392479633e-03 2.944972927591578582e+01 5.708903870187030000e+14 8.335839927667599582e-06
7.828564800000000786e+22 9.494451018881936134e-27 1.332133654331811730e-11 9.091675853455361411e-09 9.648606179441228045e-03 2.945915321267748510e+01 5.715637523905931250e+14 8.335839927667599582e-06
7.835971199999999895e+22 9.489895486490493457e-27 1.331494483304443099e-11 9.091689468516031756e-09 9.643976681864663975e-03 2.946858017929295315e+01 5.722371187757287500e+14 8.335839927667599582e-06
7.843377600000000682e+22 9.485342133105010958e-27 1.330855618005880055e-11 9.091702953517597193e-09 9.639349398673146760e-03 2.947801017660498601e+01 5.729104861644803750e+14 8.335839927667599582e-06
7.850783999999999790e+22 9.480790957751376615e-27 1.330217058299449260e-11 9.091716309702269588e-09 9.634724328876751245e-03 2.948744320545784703e+01 5.735838545473220000e+14 8.335839927667599582e-06
7.858190400000000577e+22 9.476241959455201463e-27 1.329578804048436497e-11 9.091729538300395731e-09 9.630101471485264311e-03 2.949687926669731297e+01 5.742572239146730000e+14 8.335839927667599582e-06
7.865596799999999685e+22 9.471695137241805249e-27 1.328940855116088295e-11 9.091742640530581409e-09 9.625480825508183139e-03 2.950631836117067763e+01 5.749305942569503750e+14 8.335839927667599582e-06
7.873003200000000472e+22 9.467150490136230777e-27 1.328303211365611598e-11 9.091755617599792323e-09 9.620862389954718680e-03 2.951576048972671984e+01 5.756039655649002500e+14 8.335839927667599582e-06
7.880409599999999581e+22 9.462608017163232431e-27 1.327665872660172799e-11 9.091768470703471549e-09 9.616246163833792188e-03 2.952520565321574253e+01 5.762773378293495000e+14 8.335839927667599582e-06
7.887816000000000367e+22 9.458067717347280477e-27 1.327028838862899357e-11 9.091781201025643761e-09 9.611632146154035217e-03 2.953465385248959763e+01 5.769507110412032500e+14 8.335839927667599582e-06
7.895222399999999476e+22 9.453529589712569677e-27 1.326392109836878986e-11 9.091793809739037656e-09 9.607020335923798296e-03 2.954410508840160787e+01 5.776240851914440000e+14 8.335839927667599582e-06
7.902628800000000262e+22 9.448993633283000632e-27 1.325755685445158364e-11 9.091806298005171977e-09 9.602410732151133582e-03 2.955355936180668408e+01 5.782974602711321250e+14 8.335839927667599582e-06
7.910035199999999371e+22 9.444459847082199869e-27 1.325119565550746367e-11 9.091818666974479595e-09 9.597803333843815676e-03 2.956301667356123630e+01 5.789708362714057500e+14 8.335839927667599582e-06
7.917441600000000157e+22 9.439928230133501193e-27 1.324483750016610185e-11 9.091830917786413383e-09 9.593198140009320807e-03 2.957247702452323068e+01 5.796442131834810000e+14 8.335839927667599582e-06
7.924847999999999266e+22 9.435398781460130786e-27 1.323848238705701663e-11 9.091843051569538866e-09 9.588595149655014180e-03 2.958194041555183063e+01 5.803175909986512500e+14 8.335839927667599582e-06
7.932254400000000052e+22 9.430871500087144368e-27 1.323213031481230168e-11 9.091855069441648365e-09 9.583994361790124095e-03 2.959140684750331829e+01 5.809909697082882500e+14 8.335839927667599582e-06
7.939660800000000839e+22 9.426346385038033583e-27 1.322578128206185025e-11 9.091866972509858610e-09 9.579395775422286374e-03 2.960087632123821422e+01 5.816643493038411250e+14 8.335839927667599582e-06
7.947067199999999948e+22 9.421823435335509475e-27 1.321943528743446347e-11 9.091878761870718273e-09 9.574799389558345808e-03 2.961034883761960401e+01 5.823377297768365000e+14 8.335839927667599582e-06
7.954473600000000734e+22 9.417302650002202733e-27 1.321309232955882290e-11 9.091890438610300607e-09 9.570205203205060449e-03 2.961982439751175988e+01 5.830111111188796250e+14 8.335839927667599582e-06
7.961879999999999843e+22 9.412784028060659382e-27 1.320675240706350348e-11 9.091902003804314295e-09 9.565613215369110287e-03 2.962930300178005538e+01 5.836844933216526250e+14 8.335839927667599582e-06
7.969286400000000629e+22 9.408267568533337919e-27 1.320041551857694764e-11 9.091913458518186164e-09 9.561023425057079903e-03 2.963878465129106843e+01 5.843578763769161250e+14 8.335839927667599582e-06
7.976692799999999738e+22 9.403753270442620789e-27 1.319408166272749285e-11 9.091924803807178645e-09 9.556435831275479284e-03 2.964826934691249249e+01 5.850312602765078750e+14 8.335839927667599582e-06
7.984099200000000524e+22 9.399241132810800036e-27 1.318775083814335214e-11 9.091936040716474147e-09 9.551850433030726478e-03 2.965775708951321477e+01 5.857046450123437500e+14 8.335839927667599582e-06
7.991505599999999633e+22 9.394731154660088783e-27 1.318142304345262709e-11 9.091947170281274317e-09 9.547267229329158000e-03 2.966724787996324864e+01 5.863780305764173750e+14 8.335839927667599582e-06
7.998912000000000419e+22 9.390223335012611187e-27 1.317509827728329323e-11 9.091958193526894340e-09 9.542686219177021895e-03 2.967674171913382253e+01 5.870514169608001250e+14 8.335839927667599582e-06
8.006318399999999528e+22 9.385717672890413920e-27 1.316877653826321626e-11 9.091969111468857237e-09 9.538107401580486408e-03 2.968623860789730173e+01 5.877248041576408750e+14 8.335839927667599582e-06
8.013724800000000315e+22 9.381214167315454687e-27 1.316245782502014071e-11 9.091979925112996435e-09 9.533530775545627847e-03 2.969573854712724170e+01 5.883981921591667500e+14 8.335839927667599582e-06
8.021131199999999423e+22 9.376712817309613708e-27 1.315614213618170124e-11 9.091990635455528557e-09 9.528956340078447926e-03 2.970524153769836673e+01 5.890715809576822500e+14 8.335839927667599582e-06
8.028537600000000210e+22 9.372213621894679367e-27 1.314982947037539841e-11 9.092001243483169234e-09 9.524384094184849478e-03 2.971474758048660902e+01 5.897449705455698750e+14 8.335839927667599582e-06
8.035943999999999318e+22 9.367716580092365432e-27 1.314351982622863748e-11 9.092011750173197617e-09 9.519814036870664214e-03 2.972425667636905189e+01 5.904183609152895000e+14 8.335839927667599582e-06
8.043350400000000105e+22 9.363221690924290964e-27 1.313721320236868636e-11 9.092022156493575497e-09 9.515246167141626701e-03 2.973376882622400785e+01 5.910917520593795000e+14 8.335839927667599582e-06
8.050756799999999214e+22 9.358728953412004714e-27 1.313090959742270959e-11 9.092032463403010165e-09 9.510680484003396912e-03 2.974328403093095119e+01 5.917651439704551250e+14 8.335839927667599582e-06
8.058163200000000000e+22 9.354238366576959293e-27 1.312460901001774244e-11 9.092042671851055334e-09 9.506116986461541143e-03 2.975280229137057475e+01 5.924385366412101250e+14 8.335839927667599582e-06
8.065569600000000786e+22 9.349749929440529825e-27 1.311831143878071519e-11 9.092052782778202127e-09 9.501555673521545897e-03 2.976232360842477931e+01 5.931119300644156250e+14 8.335839927667599582e-06
8.072975999999999895e+22 9.345263641024012513e-27 1.311201688233843369e-11 9.092062797115956828e-09 9.496996544188814407e-03 2.977184798297663093e+01 5.937853242329205000e+14 8.335839927667599582e-06
8.080382400000000682e+22 9.340779500348607420e-27 1.310572533931758427e-11 9.092072715786926915e-09 9.492439597468656232e-03 2.978137541591047111e+01 5.944587191396518750e+14 8.335839927667599582e-06
8.087788799999999790e+22 9.336297506435444296e-27 1.309943680834474175e-11 9.092082539704917008e-09 9.487884832366306337e-03 2.979090590811179240e+01 5.951321147776031250e+14 8.335839927667599582e-06
8.095195200000000577e+22 9.331817658305558189e-27 1.309315128804636303e-11 9.092092269774998355e-09 9.483332247886907748e-03 2.980043946046734149e+01 5.958055111396012500e+14 8.335839927667599582e-06
8.102601599999999685e+22 9.327339954979906657e-27 1.308686877704877901e-11 9.092101906893599820e-09 9.478781843035520224e-03 2.980997607386508008e+01 5.964789082186803750e+14 8.335839927667599582e-06
8.110008000000000472e+22 9.322864395479362600e-27 1.308058927397821555e-11 9.092111451948593913e-09 9.474233616817118522e-03 2.981951574919418491e+01 5.971523060080405000e+14 8.335839927667599582e-06
8.117414399999999581e+22 9.318390978824717125e-27 1.307431277746077573e-11 9.092120905819366268e-09 9.469687568236595868e-03 2.982905848734507259e+01 5.978257045009375000e+14 8.335839927667599582e-06
8.124820800000000367e+22 9.313919704036669504e-27 1.306803928612243663e-11 9.092130269376914909e-09 9.465143696298751810e-03 2.983860428920939611e+01 5.984991036906851250e+14 8.335839927667599582e-06
8.132227199999999476e+22 9.309450570135847265e-27 1.306176879858907676e-11 9.092139543483911461e-09 9.460602000008311308e-03 2.984815315568003058e+01 5.991725035706528750e+14 8.335839927667599582e-06
8.139633600000000262e+22 9.304983576142786096e-27 1.305550131348643894e-11 9.092148728994788828e-09 9.456062478369907376e-03 2.985770508765110520e+01 5.998459041342678750e+14 8.335839927667599582e-06
8.147039999999999371e+22 9.300518721077938462e-27 1.304923682944016096e-11 9.092157826755830532e-09 9.451525130388089765e-03 2.986726008601797488e+01 6.005193053750136250e+14 8.335839927667599582e-06
8.154446400000000157e+22 9.296056003962775628e-27 1.304297534507729264e-11 9.092166837605221996e-09 9.446989955068438652e-03 2.987681815167492161e+01 6.011927072864307500e+14 8.335839927667599582e-06
8.161852799999999266e+22 9.291595423818951095e-27 1.303671685902516330e-11 9.092175762373158080e-09 9.442456951416726765e-03 2.988637928551687040e+01 6.018661098621162500e+14 8.335839927667599582e-06
8.169259200000000052e+22 9.287136979666986203e-27 1.303046136990948990e-11 9.092184601881896016e-09 9.437926118437569775e-03 2.989594348844224569e+01 6.025395130957243750e+14 8.335839927667599582e-06
8.176665599999999161e+22 9.282680670527469735e-27 1.302420887635609441e-11 9.092193356945849711e-09 9.433397455135654475e-03 2.990551076135043118e+01 6.032129169809658750e+14 8.335839927667599582e-06
8.184071999999999948e+22 9.278226495421045002e-27 1.301795937699088281e-11 9.092202028371641032e-09 9.428870960515724903e-03 2.991508110514173069e+01 6.038863215116085000e+14 8.335839927667599582e-06
8.191478400000000734e+22 9.273774453368427059e-27 1.301171287043984673e-11 9.092210616958202373e-09 9.424346633582592753e-03 2.992465452071742149e+01 6.045597266814768750e+14 8.335839927667599582e-06
8.198884799999999843e+22 9.269324543390385492e-27 1.300546935532906661e-11 9.092219123496826288e-09 9.419824473341132168e-03 2.993423100897971878e+01 6.052331324844518750e+14 8.335839927667599582e-06
8.206291200000000629e+22 9.264876764507761629e-27 1.299922883028471341e-11 9.092227548771254827e-09 9.415304478796283211e-03 2.994381057083180053e+01 6.059065389144721250e+14 8.335839927667599582e-06
8.213697599999999738e+22 9.260431115741448460e-27 1.299299129393304208e-11 9.092235893557742401e-09 9.410786648953044925e-03 2.995339320717779685e+01 6.065799459655321250e+14 8.335839927667599582e-06
8.221104000000000524e+22 9.255987596112412153e-27 1.298675674490040126e-11 9.092244158625128575e-09 9.406270982816485743e-03 2.996297891892279708e+01 6.072533536316840000e+14 8.335839927667599582e-06
8.228510399999999633e+22 9.251546204641677709e-27 1.298052518181322363e-11 9.092252344734914165e-09 9.401757479391734812e-03 2.997256770697284978e+01 6.079267619070358750e+14 8.335839927667599582e-06
8.235916800000000419e+22 9.247106940350330398e-27 1.297429660329802910e-11 9.092260452641319146e-09 9.397246137683985465e-03 2.998215957223498762e+01 6.086001707857536250e+14 8.335839927667599582e-06
8.243323199999999528e+22 9.242669802259521494e-27 1.296807100798142965e-11 9.092268483091370328e-09 9.392736956698495218e-03 2.999175451561718120e+01 6.092735802620588750e+14 8.335839927667599582e-06
8.250729600000000315e+22 9.238234789390462540e-27 1.296184839449011968e-11 9.092276436824954301e-09 9.388229935440584040e-03 3.000135253802839230e+01 6.099469903302311250e+14 8.335839927667599582e-06
8.258135999999999423e+22 9.233801900764433954e-27 1.295562876145089052e-11 9.092284314574891874e-09 9.383725072915639551e-03 3.001095364037855617e+01 6.106204009846057500e+14 8.335839927667599582e-06
8.265542400000000210e+22 9.229371135402769248e-27 1.294941210749061265e-11 9.092292117067009221e-09 9.379222368129108353e-03 3.002055782357857439e+01 6.112938122195756250e+14 8.335839927667599582e-06
8.272948799999999318e+22 9.224942492326875114e-27 1.294319843123625188e-11 9.092299845020189159e-09 9.374721820086506438e-03 3.003016508854032551e+01 6.119672240295900000e+14 8.335839927667599582e-06
8.280355200000000105e+22 9.220515970558211337e-27 1.293698773131485158e-11 9.092307499146460487e-09 9.370223427793405307e-03 3.003977543617669710e+01 6.126406364091552500e+14 8.335839927667599582e-06
8.287761599999999214e+22 9.216091569118308014e-27 1.293078000635355849e-11 9.092315080151047619e-09 9.365727190255449322e-03 3.004938886740152526e+01 6.133140493528342500e+14 8.335839927667599582e-06
8.295168000000000000e+22 9.211669287028754074e-27 1.292457525497959531e-11 9.092322588732441714e-09 9.361233106478341823e-03 3.005900538312964443e+01 6.139874628552471250e+14 8.335839927667599582e-06
8.302574400000000786e+22 9.207249123311203017e-27 1.291837347582027842e-11 9.092330025582453625e-09 9.356741175467850336e-03 3.006862498427689800e+01 6.146608769110703750e+14 8.335839927667599582e-06
8.309980799999999895e+22 9.202831076987371481e-27 1.291217466750300985e-11 9.092337391386296609e-09 9.352251396229808306e-03 3.007824767176008507e+01 6.153342915150372500e+14 8.335839927667599582e-06
8.317387200000000682e+22 9.198415147079033500e-27 1.290597882865527885e-11 9.092344686822640926e-09 9.347763767770108159e-03 3.008787344649705275e+01 6.160077066619383750e+14 8.335839927667599582e-06
8.324793599999999790e+22 9.194001332608036291e-27 1.289978595790467000e-11 9.092351912563665122e-09 9.343278289094713446e-03 3.009750230940657900e+01 6.166811223466206250e+14 8.335839927667599582e-06
8.332200000000000577e+22 9.189589632596280161e-27 1.289359605387884543e-11 9.092359069275135441e-09 9.338794959209644961e-03 3.010713426140851467e+01 6.173545385639881250e+14 8.335839927667599582e-06
8.339606399999999685e+22 9.185180046065732862e-27 1.288740911520556420e-11 9.092366157616453795e-09 9.334313777120991154e-03 3.011676930342365566e+01 6.180279553089711250e+14 8.335839927667599582e-06
8.347012800000000472e+22 9.180772572038423844e-27 1.288122514051266616e-11 9.092373178240735528e-09 9.329834741834901191e-03 3.012640743637383167e+01 6.187013725763381250e+14 8.335839927667599582e-06
8.354419199999999581e+22 9.176367209536447133e-27 1.287504412842808808e-11 9.092380131794840841e-09 9.325357852357593624e-03 3.013604866118188497e+01 6.193747903610918750e+14 8.335839927667599582e-06
8.361825600000000367e+22 9.171963957581955584e-27 1.286886607757984590e-11 9.092387018919465786e-09 9.320883107695342520e-03 3.014569297877165965e+01 6.200482086583308750e+14 8.335839927667599582e-06
8.369231999999999476e+22 9.167562815197170929e-27 1.286269098659604927e-11 9.092393840249185279e-09 9.316410506854494802e-03 3.015534039006802303e+01 6.207216274631931250e+14 8.335839927667599582e-06
8.376638400000000262e+22 9.163163781404524402e-27 1.285651885410511156e-11 9.092400596412504385e-09 9.311940048841610765e-03 3.016499089599650674e+01 6.213950467708581250e+14 8.335839927667599582e-06
8.384044799999999371e+22 9.158766855227661185e-27 1.285034967873713928e-11 9.092407288031936071e-09 9.307471732664482356e-03 3.017464449748116806e+01 6.220684665765452500e+14 8.335839927667599582e-06
8.391451200000000157e+22 9.154372035689437249e-27 1.284418345912113227e-11 9.092413915724040913e-09 9.303005557330098346e-03 3.018430119544893486e+01 6.227418868755151250e+14 8.335839927667599582e-06
8.398857599999999266e+22 9.149979321812595207e-27 1.283802019388594173e-11 9.092420480099491617e-09 9.298541521845338220e-03 3.019396099082814189e+01 6.234153076630681250e+14 8.335839927667599582e-06
8.406264000000000052e+22 9.145588712620052733e-27 1.283185988166064827e-11 9.092426981763130917e-09 9.294079625217251464e-03 3.020362388454791613e+01 6.240887289345461250e+14 8.335839927667599582e-06
