# z rho(z) P(z) g(z) n(z) K(z)
2.406307222933909537e+22 8.928240852881852150e-27 3.683394238767152388e-11 7.300893722742909932e-08 8.892847320546078127e-03 6.989198322578812838e+08
2.434402959684212149e+22 8.883866024279927074e-27 3.665087162299132663e-11 7.332021600523667544e-08 8.848648403633465817e-03 7.012452977216013670e+08
2.462826738679482522e+22 8.839009365171134632e-27 3.646581304039458106e-11 7.362312535042887295e-08 8.803969566297271260e-03 7.036157726963974237e+08
2.491582390099225294e+22 8.793675227757639188e-27 3.627878459512761464e-11 7.391743479927208011e-08 8.758815143486562566e-03 7.060319387636896372e+08
2.520673788843611757e+22 8.747868337832462894e-27 3.608980578370612448e-11 7.420291584454222255e-08 8.713189842260266396e-03 7.084944790944877863e+08
2.550104855055656026e+22 8.701593798687437609e-27 3.589889766003765770e-11 7.447934226060199260e-08 8.667098745679632441e-03 7.110040780181481838e+08
2.579879554649462040e+22 8.654857094240602450e-27 3.570608284832379370e-11 7.474649043465396802e-08 8.620547315923227788e-03 7.135614205872102976e+08
2.610001899844661779e+22 8.607664091300303203e-27 3.551138555240092612e-11 7.500413970358970678e-08 8.573541396542065304e-03 7.161671921422836781e+08
2.640475949706992262e+22 8.560021040877718150e-27 3.531483156115505176e-11 7.525207269580883413e-08 8.526087213766925937e-03 7.188220778816744089e+08
2.671305810695385881e+22 8.511934578452739045e-27 3.511644824961872838e-11 7.549007567734501424e-08 8.478191376773181603e-03 7.215267624412914515e+08
2.702495637215247335e+22 8.463411723092678954e-27 3.491626457533524757e-11 7.571793890158556511e-08 8.429860876803002556e-03 7.242819294912328720e+08
2.734049632178288774e+22 8.414459875315253080e-27 3.471431106954224652e-11 7.593545696183914222e-08 8.381103085036806580e-03 7.270882613565574884e+08
2.765972047568908059e+22 8.365086813580649358e-27 3.451061982269955631e-11 7.614242914595882712e-08 8.331925749099234474e-03 7.299464386708673239e+08
2.798267185017062739e+22 8.315300689289634967e-27 3.430522446385361126e-11 7.633865979219427403e-08 8.282336988077088416e-03 7.328571400726332664e+08
2.830939396378060862e+22 8.265110020155913417e-27 3.409816013329476105e-11 7.652395864540911294e-08 8.232345285917959735e-03 7.358210419556881189e+08
2.863993084318898245e+22 8.214523681813271379e-27 3.388946344793207840e-11 7.669814121276173089e-08 8.181959483070650255e-03 7.388388182868733406e+08
2.897432702911551164e+22 8.163550897507806186e-27 3.367917245876810073e-11 7.686102911792089793e-08 8.131188766218256508e-03 7.419111405057026148e+08
2.931262758233169094e+22 8.112201225716391610e-27 3.346732659981815253e-11 7.701245045285371735e-08 8.080042655945727376e-03 7.450386775228853226e+08
2.965487808973311784e+22 8.060484545522020020e-27 3.325396662777548135e-11 7.715224012619865663e-08 8.028530992173170747e-03 7.482220958368154764e+08
3.000112467048144673e+22 8.008411039566037724e-27 3.303913455167981258e-11 7.728024020721161365e-08 7.976663917175677576e-03 7.514620597896008492e+08
3.035141398222051528e+22 7.955991174384972809e-27 3.282287355179587605e-11 7.739630026425489374e-08 7.924451855998099550e-03 7.547592319870239496e+08
3.070579322736262041e+22 7.903235677928796730e-27 3.260522788686373775e-11 7.750027769677894875e-08 7.871905494062428343e-03 7.581142739098119736e+08
3.106431015944968366e+22 7.850155514043197662e-27 3.238624278882404023e-11 7.759203805973784872e-08 7.819035751751227462e-03 7.615278467470591068e+08
3.142701308958712476e+22 7.796761853685906668e-27 3.216596434406943376e-11 7.767145537936874974e-08 7.765853755738068992e-03 7.650006124863381386e+08
3.179395089295546411e+22 7.743066042631663540e-27 3.194443936020961280e-11 7.773841245926251138e-08 7.712370806820518024e-03 7.685332352992427349e+08
3.216517301539532544e+22 7.689079565406534826e-27 3.172171521728038735e-11 7.779280117565289489e-08 7.658598343997424264e-03 7.721263832655969858e+08
3.254072948007068762e+22 7.634814005174951150e-27 3.149783970225553214e-11 7.783452276085749105e-08 7.604547904514980840e-03 7.757807304846910238e+08
3.292067089420961763e+22 7.580280999286634847e-27 3.127286082565316104e-11 7.786348807381358491e-08 7.550231079589866945e-03 7.794969596274307966e+08
3.330504845592373913e+22 7.525492190172379714e-27 3.104682661895361806e-11 7.787961785666794064e-08 7.495659465499690879e-03 7.832757649894347191e+08
3.369391396110757318e+22 7.470459171258756673e-27 3.081978491146767514e-11 7.788284297639935548e-08 7.440844609712102264e-03 7.871178561118780375e+08
3.408731981041709665e+22 7.415193427552088870e-27 3.059178308521248543e-11 7.787310465047963208e-08 7.385797951704305142e-03 7.910239620443205833e+08
3.448531901633248887e+22 7.359706270520116883e-27 3.036286780626236489e-11 7.785035465560921796e-08 7.330530758102866973e-03 7.949948363320231438e+08
3.488796521030063699e+22 7.304012462760141078e-27 3.013309997851398653e-11 7.781455551859975948e-08 7.275057732982868550e-03 7.990309932756023407e+08
3.529531264996264326e+22 7.248131364232215724e-27 2.990255947253368332e-11 7.776568068851868558e-08 7.219398159557178368e-03 8.031326068728685379e+08
3.570741622646406906e+22 7.192075260079622315e-27 2.967129697134706951e-11 7.770371468925657048e-08 7.163564274268035235e-03 8.073003611838308573e+08
3.612433147185335999e+22 7.135856487524378440e-27 2.943936337283342234e-11 7.762865325173091114e-08 7.107568365429966541e-03 8.115349427377606630e+08
3.654611456656379635e+22 7.079487690989679905e-27 2.920681084224714723e-11 7.754050342499644172e-08 7.051423027340863320e-03 8.158370201279191971e+08
3.697282234698425801e+22 7.022981809698858626e-27 2.897369276105661495e-11 7.743928366559405990e-08 6.995141147930095983e-03 8.202072427924453020e+08
3.740451231311804865e+22 6.966352063403766279e-27 2.874006366806585269e-11 7.732502390453669380e-08 6.938735894543483253e-03 8.246462398611143827e+08
3.784124263633120133e+22 6.909611936101568834e-27 2.850597919223725813e-11 7.719776559140086084e-08 6.882220697724625129e-03 8.291546190907721519e+08
3.828307216719152362e+22 6.852775157590146774e-27 2.827149597659743252e-11 7.705756171506744736e-08 6.825609232843429276e-03 8.337329659155745506e+08
3.873006044339761054e+22 6.795855682703476701e-27 2.803667159257160997e-11 7.690447680073391905e-08 6.768915399413808799e-03 8.383818426418411732e+08
3.918226769780360505e+22 6.738867668057775944e-27 2.780156444404862318e-11 7.673858688290029620e-08 6.712153297932005672e-03 8.431017878214868307e+08
3.963975486653443814e+22 6.681825446130388490e-27 2.756623366044191148e-11 7.655997945411799581e-08 6.655337204058236339e-03 8.478933158424284458e+08
4.010258359719783983e+22 6.624743496481113321e-27 2.733073897796157330e-11 7.636875338937567693e-08 6.598481539952103653e-03 8.527569167794793844e+08
4.057081625719015997e+22 6.567636413915427945e-27 2.709514060827002407e-11 7.616501884608722822e-08 6.541600842562030407e-03 8.576930565546821356e+08
4.104451594210250850e+22 6.510518873375875788e-27 2.685949909363948504e-11 7.594889713973373914e-08 6.484709728655825740e-03 8.627021774622052908e+08
4.152374648422177073e+22 6.453405591336634833e-27 2.662387514768319016e-11 7.572052059530984251e-08 6.427822856368288484e-03 8.677846991194928885e+08
4.200857246113245377e+22 6.396311283461493645e-27 2.638832948067106769e-11 7.548003237480955975e-08 6.370954883027045434e-03 8.729410199138138294e+08
4.249905920441875169e+22 6.339250618272150482e-27 2.615292260838579417e-11 7.522758628108420168e-08 6.314120419004511965e-03 8.781715190213367939e+08
4.299527280846811274e+22 6.282238166558589772e-27 2.591771464341256634e-11 7.496334653849472974e-08 6.257333977328820643e-03 8.834765590846863985e+08
4.349728013937796973e+22 6.225288346247551882e-27 2.568276506769094771e-11 7.468748755087133693e-08 6.200609918770843415e-03 8.888564896445807219e+08
4.400514884396475272e+22 6.168415362428792684e-27 2.544813248508998016e-11 7.440019363738440794e-08 6.143962392108202018e-03 8.943116514316537380e+08
4.451894735888156774e+22 6.111633142220572804e-27 2.521387435269219982e-11 7.410165874701306106e-08 6.087405269248961394e-03 8.998423816361562014e+08
4.503874491983880362e+22 6.054955264138711344e-27 2.498004668940185673e-11 7.379208615238937749e-08 6.030952074880685868e-03 9.054490202856571674e+08
4.556461157093457107e+22 5.998394881612730978e-27 2.474670376040659178e-11 7.347168812386966562e-08 5.974615910289777544e-03 9.111319178747239113e+08
4.609661817409184465e+22 5.941964640273229674e-27 2.451389773594202096e-11 7.314068558476846691e-08 5.918409370976741857e-03 9.168914444054232836e+08
4.663483641860947182e+22 5.885676588611938088e-27 2.428167832271494045e-11 7.279930774875722425e-08 5.862344457670409618e-03 9.227280000139712095e+08
4.717933883082108463e+22 5.829542081594597934e-27 2.405009236625302013e-11 7.244779174050669320e-08 5.806432480322912780e-03 9.286420273766082525e+08
4.773019878386854946e+22 5.773571676781447134e-27 2.381918342234422784e-11 7.208638220070875532e-08 5.750683954641971733e-03 9.346340261075291634e+08
4.828749050758917469e+22 5.717775022485692285e-27 2.358899129562854957e-11 7.171533087667515303e-08 5.695108490692734650e-03 9.407045693831319809e+08
4.885128909851842105e+22 5.662160829581066739e-27 2.335955192328852420e-11 7.133489619976250637e-08 5.639714764817094737e-03 9.468543127821122408e+08
4.942167053000972540e+22 5.606744336276445703e-27 2.313092817138219516e-11 7.094534285092015433e-08 5.584517954816277038e-03 9.530831547101538181e+08
4.999871166247051513e+22 5.551539791141851174e-27 2.290317882315880772e-11 7.054694131569743874e-08 5.529532252775803090e-03 9.593910389269579649e+08
5.058249025372176148e+22 5.496557383574494103e-27 2.267634591552977322e-11 7.013996743007780670e-08 5.474767807699848152e-03 9.657783187194006443e+08
5.117308496947445341e+22 5.441807199695545312e-27 2.245047105933560195e-11 6.972470191854113425e-08 5.420234665725955601e-03 9.722453209919462204e+08
5.177057539393083513e+22 5.387299203439781231e-27 2.222559536133018918e-11 6.930142992576803533e-08 5.365942751289647962e-03 9.787923464422771931e+08
5.237504204050687590e+22 5.333043216652579766e-27 2.200175934206991739e-11 6.887044054341986551e-08 5.311901847300324470e-03 9.854196699946655035e+08
5.298656636268420111e+22 5.279048898155401205e-27 2.177900284954712429e-11 6.843202633342677921e-08 5.258121574289727901e-03 9.921275415259243250e+08
5.360523076498452224e+22 5.225325721741077096e-27 2.155736496840851050e-11 6.798648284922636445e-08 5.204611368494468926e-03 9.989161869217658043e+08
5.423111861407424132e+22 5.171882953057695898e-27 2.133688392458833638e-11 6.753410815637724653e-08 5.151380458831546216e-03 1.005785809504890442e+09
5.486431424999834046e+22 5.118729625339433000e-27 2.111759698518463895e-11 6.707520235396505146e-08 5.098437842725385936e-03 1.012736591879601121e+09
5.550490299754542740e+22 5.065874513941169588e-27 2.089954035340042784e-11 6.661006709819444218e-08 5.045792260743410702e-03 1.019768698241555691e+09
5.615297117774594179e+22 5.013326109632425439e-27 2.068274905836635872e-11 6.613900512953451105e-08 4.993452169995841843e-03 1.026882277205296516e+09
5.680860611950228904e+22 4.961092590605136309e-27 2.046725683965728215e-11 6.566231980475377586e-08 4.941425716254443067e-03 1.034077465206423163e+09
5.747189617135941635e+22 4.909181793147638408e-27 2.025309602630619647e-11 6.518031463513559140e-08 4.889720704742761721e-03 1.041354390539917588e+09
5.814293071340819710e+22 4.857601180937218132e-27 2.004029741011898107e-11 6.469329283213142362e-08 4.838344569550407336e-03 1.048713178100754142e+09
5.882180016933048209e+22 4.806357812900827321e-27 1.982889011308202617e-11 6.420155686164832756e-08 4.787304341621174963e-03 1.056153954898202181e+09
5.950859601858211820e+22 4.755458309593207692e-27 1.961890144865337578e-11 6.370540800812202494e-08 4.736606615264454812e-03 1.063676856420498252e+09
6.020341080872287679e+22 4.704908818039244542e-27 1.941035677671794494e-11 6.320514594945896288e-08 4.686257513136959235e-03 1.071282033932442427e+09
6.090633816788554062e+22 4.654714974987183947e-27 1.920327935198665859e-11 6.270106834388024441e-08 4.636262649641609973e-03 1.078969662794404745e+09
6.161747281739310852e+22 4.604881868516642881e-27 1.899769016560823424e-11 6.219347042962215583e-08 4.586627092687745738e-03 1.086739951897906780e+09
6.233691058452261608e+22 4.555413997944600520e-27 1.879360777975914797e-11 6.168264463838762553e-08 4.537355323756051342e-03 1.094593154319790363e+09
6.306474841541822330e+22 4.506315245721149952e-27 1.859104821169805426e-11 6.116888022336634505e-08 4.488451209905724819e-03 1.102529577061666012e+09
6.380108438815545649e+22 4.457590628771538294e-27 1.839003215902245453e-11 6.065246290257062231e-08 4.439919748173806399e-03 1.110549296136178970e+09
6.454601772595536305e+22 4.409245230887357204e-27 1.819058059519057458e-11 6.013367451815915370e-08 4.391766002198606821e-03 1.118652316873298645e+09
6.529964881055829302e+22 4.361283028827734795e-27 1.799270992653810715e-11 5.961279271233787953e-08 4.343993932974496257e-03 1.126838771215516567e+09
6.606207919574844074e+22 4.313707695488201993e-27 1.779643530579498802e-11 5.909009062036283168e-08 4.296607198836831579e-03 1.135108790326476812e+09
6.683341162103966584e+22 4.266522598209258477e-27 1.760177062510726811e-11 5.856583658107904485e-08 4.249609153777225007e-03 1.143462506309982777e+09
6.761375002551761922e+22 4.219730798517808400e-27 1.740872851497041875e-11 5.804029386536339504e-08 4.203002847186007931e-03 1.151900053860055923e+09
6.840319956184913779e+22 4.173335053451685819e-27 1.721732034969371274e-11 5.751372042275212379e-08 4.156791025171502861e-03 1.160421571792207479e+09
6.920186661044967231e+22 4.127337818629474977e-27 1.702755626006494109e-11 5.698636864647183391e-08 4.110976133617676512e-03 1.169027204397286415e+09
7.000985879381883958e+22 4.081741253238215920e-27 1.683944515392747428e-11 5.645848515700642494e-08 4.065560323152070388e-03 1.177717102549875259e+09
7.082728499104288290e+22 4.036547227124379013e-27 1.665299474543444489e-11 5.593031060426710214e-08 4.020545456208668433e-03 1.186491424492392063e+09
7.165425535246636417e+22 3.991757330186272154e-27 1.646821159379764212e-11 5.540207948836121069e-08 3.975933116383067317e-03 1.195350336204168558e+09
7.249088131453585614e+22 3.947372884279673415e-27 1.628510115240484386e-11 5.487401999888664664e-08 3.931724620290915143e-03 1.204294011251541376e+09
7.333727561481393170e+22 3.903394957863277422e-27 1.610366782924041352e-11 5.434635387261796695e-08 3.887921032155299168e-03 1.213322630000236511e+09
7.419355230717430517e+22 3.859824383625243188e-27 1.592391505960455710e-11 5.381929626937885289e-08 3.844523181363416770e-03 1.222436378055173159e+09
7.505982677716867167e+22 3.816661779349544001e-27 1.574584539219859768e-11 5.329305566585121066e-08 3.801531683250208068e-03 1.231635443774541855e+09
7.593621575757634260e+22 3.773907572296980123e-27 1.556946058971016694e-11 5.276783376700113465e-08 3.758946963382716472e-03 1.240920014685308218e+09
7.682283734413181190e+22 3.731562027394856334e-27 1.539476174511123851e-11 5.224382543476169789e-08 3.716769285638016687e-03 1.250290272605081558e+09
7.771981101144219845e+22 3.689625279547864167e-27 1.522174941495845177e-11 5.172121863355232227e-08 3.674998784386008036e-03 1.259746387251198769e+09
7.862725762908433049e+22 3.648097370404274286e-27 1.505042377107400266e-11 5.120019439218419966e-08 3.633635501109857245e-03 1.269288508090894938e+09
7.954529947789278839e+22 3.606977737843698318e-27 1.488078249439970347e-11 5.068092678164749478e-08 3.592678875917546151e-03 1.278916884658969879e+09
8.047406026643764727e+22 3.566264932576584713e-27 1.471281960581283008e-11 5.016358290824540198e-08 3.552127465264830544e-03 1.288631946028137922e+09
8.141366514769446987e+22 3.525958708875944923e-27 1.454653409155334873e-11 4.964832292150650499e-08 3.511981024398837074e-03 1.298433806008388042e+09
8.236424073590967003e+22 3.486058567987396483e-27 1.438192389398297554e-11 4.913530003627531020e-08 3.472239056542357830e-03 1.308322598096037626e+09
8.332591512365953555e+22 3.446563690772837355e-27 1.421898563370299551e-11 4.862466056835933703e-08 3.432900745804535331e-03 1.318298496319598436e+09
8.429881789911492303e+22 3.407472954432233319e-27 1.405771467854090106e-11 4.811654398308079504e-08 3.393964973836364162e-03 1.328361716495251894e+09
8.528308016350102133e+22 3.368784952534528875e-27 1.389810522618902135e-11 4.761108295607575520e-08 3.355430339782195827e-03 1.338512516501731396e+09
8.627883454876493441e+22 3.330498018640557210e-27 1.374015040166208737e-11 4.710840344565565844e-08 3.317295183808997155e-03 1.348751195363344908e+09
8.728621523544539608e+22 3.292610253820407997e-27 1.358384237082165926e-11 4.660862477604537572e-08 3.279557614514639480e-03 1.359078090902187109e+09
8.830535797075810556e+22 3.255119558386968582e-27 1.342917247129455280e-11 4.611185973079342572e-08 3.242215540535636330e-03 1.369493575690433741e+09
8.933640008688529205e+22 3.218023668189395640e-27 1.327613136220353398e-11 4.561821465565867807e-08 3.205266706696742376e-03 1.379998050999857903e+09
9.037948051948222546e+22 3.181320195831751769e-27 1.312470919421704146e-11 4.512778957026303360e-08 3.168708735066188154e-03 1.390591938409003496e+09
9.143473982639926411e+22 3.145006677206221433e-27 1.297489580152449425e-11 4.464067828780887072e-08 3.132539171304429566e-03 1.401275668687613487e+09
9.250232020662225784e+22 3.109080623755223172e-27 1.282668091744647923e-11 4.415696854216037127e-08 3.096755536719081152e-03 1.412049667533137321e+09
9.358236551943509823e+22 3.073539580903167843e-27 1.268005441549813592e-11 4.367674212159501247e-08 3.061355386465037035e-03 1.422914337684903622e+09
9.467502130380208393e+22 3.038381193126838784e-27 1.253500657784053980e-11 4.320007500854170238e-08 3.026336374356898042e-03 1.433870036887422085e+09
9.578043479798419397e+22 3.003603276162445780e-27 1.239152839317483471e-11 4.272703752462590113e-08 2.991696324789782160e-03 1.444917051115223408e+09
9.689875495937685376e+22 2.969203896879587302e-27 1.224961188626659194e-11 4.225769448036651463e-08 2.957433312296646639e-03 1.456055562406692266e+09
9.803013248458387410e+22 2.935181085033377950e-27 1.210924892876356123e-11 4.179210532887069789e-08 2.923545374443094202e-03 1.467285736008482218e+09
9.917471982972100307e+22 2.901530166744154957e-27 1.197042023832143633e-11 4.133032432289872442e-08 2.890027855877761332e-03 1.478608626178502560e+09
1.003326712309645931e+23 2.868248527633976375e-27 1.183311502918206718e-11 4.087240067467804003e-08 2.856878152586681333e-03 1.490024614461007118e+09
1.015041427253321626e+23 2.835333964381274134e-27 1.169732421142270074e-11 4.041837871787557649e-08 2.824094069982742775e-03 1.501533924637289286e+09
1.026892921717095494e+23 2.802783990550469763e-27 1.156303752711836084e-11 3.996829807114508979e-08 2.791673131487150752e-03 1.513136858043893814e+09
1.038882792721228937e+23 2.770595859708023454e-27 1.143024364570836207e-11 3.952219380269199019e-08 2.759612601553839122e-03 1.524833794012572289e+09
1.051012655932588236e+23 2.738766592298429572e-27 1.129893027487469462e-11 3.908009659531626935e-08 2.727909512438922608e-03 1.536625188482548475e+09
1.063284145882369024e+23 2.707293006589398174e-27 1.116908428820804919e-11 3.864203291141380380e-08 2.696560695023205844e-03 1.548511570432479858e+09
1.075698916186318889e+23 2.676171754015837679e-27 1.104069187102133007e-11 3.820802515743847558e-08 2.665562814016053574e-03 1.560493535735923290e+09
1.088258639767618999e+23 2.645399359273191669e-27 1.091373868575690543e-11 3.777809184734069989e-08 2.634912407889790191e-03 1.572571737996277809e+09
1.100965009082278782e+23 2.614972265534109404e-27 1.078821005853042584e-11 3.735224776452792658e-08 2.604605933917119275e-03 1.584746875863919258e+09
1.113819736347218658e+23 2.584886885185584784e-27 1.066409118844964891e-11 3.693050412189946514e-08 2.574639818707130396e-03 1.597019676280160666e+09
1.126824553770958098e+23 2.555139656509661349e-27 1.054136738145376173e-11 3.651286871953436014e-08 2.545010514661309124e-03 1.609390873028141260e+09
1.139981213787089881e+23 2.525727106756979805e-27 1.042002431052673675e-11 3.609934609961739654e-08 2.515714562797047305e-03 1.621861179900254726e+09
1.153291489290389543e+23 2.496645922091564982e-27 1.030004830425834169e-11 3.568993769821411602e-08 2.486748662415152675e-03 1.634431257713738441e+09
1.166757173875725618e+23 2.467893024914430613e-27 1.018142666584685339e-11 3.528464199350624806e-08 2.458109748116925168e-03 1.647101674321247816e+09
1.180380082079752719e+23 2.439465659105699768e-27 1.006414802477008716e-11 3.488345465011525828e-08 2.429795074708360376e-03 1.659872856670089006e+09
1.194162049625433917e+23 2.411361483758216239e-27 9.948202723488470326e-12 3.448636865914576657e-08 2.401802310562178595e-03 1.672745033862715244e+09
1.208104933669370300e+23 2.383578170314115898e-27 9.833581155410109412e-12 3.409337447358559011e-08 2.374129136351437082e-03 1.685718408488080263e+09
1.222210613052116692e+23 2.356110338903882997e-27 9.720261125591218726e-12 3.370446013869280054e-08 2.346770193533619011e-03 1.698794628091831207e+09
1.236480988551320825e+23 2.328954997004582276e-27 9.608230288215958252e-12 3.331961141700405584e-08 2.319722501448815821e-03 1.711974262377076149e+09
1.250917983137868473e+23 2.302109609625311112e-27 9.497478185041722416e-12 3.293881190757822439e-08 2.292983535155392397e-03 1.725257658236175537e+09
1.265523542235018963e+23 2.275571411682971382e-27 9.387993408568063821e-12 3.256204315907684513e-08 2.266550540531655448e-03 1.738645268430326223e+09
1.280299633980514616e+23 2.249337431487452014e-27 9.279763698926082222e-12 3.218928477625960147e-08 2.240420557667933445e-03 1.752137650735464573e+09
1.295248249491854868e+23 2.223404517770676612e-27 9.172776055388235688e-12 3.182051451943335443e-08 2.214590447788478394e-03 1.765735464475307226e+09
1.310371403134562950e+23 2.197769370546354274e-27 9.067016863681912331e-12 3.145570839636078937e-08 2.189056923988878453e-03 1.779439463963151932e+09
1.325671132793637553e+23 2.172428576105185053e-27 8.962472040364049704e-12 3.109484074607044826e-08 2.163816586092536746e-03 1.793250488316666365e+09
1.341149500148162799e+23 2.147378646470354026e-27 8.859127195596921674e-12 3.073788431394767617e-08 2.138865959949754012e-03 1.807169447045993805e+09
1.356808590949137431e+23 2.122616063658799838e-27 8.756967815750407373e-12 3.038481031740046666e-08 2.114201541523536097e-03 1.821197300745315075e+09
1.372650515300488650e+23 2.098137329115877726e-27 8.655979467347364956e-12 3.003558850129303676e-08 2.089819846128286931e-03 1.835335036140474081e+09
1.388677407943482503e+23 2.073939018713961810e-27 8.556148023963369138e-12 2.969018718221184153e-08 2.065717463210384446e-03 1.849583634660176277e+09
1.404891428544341061e+23 2.050017843730729177e-27 8.457459917795914963e-12 2.934857328048573560e-08 2.041891117084731772e-03 1.863944033604135513e+09
1.421294761985274104e+23 2.026370718248267607e-27 8.359902417723112961e-12 2.901071233869437759e-08 2.018337734066682262e-03 1.878417078878990412e+09
1.437889618658909697e+23 2.002994833441991089e-27 8.263463935786626892e-12 2.867656852518604068e-08 1.995054516466454684e-03 1.893003468160047770e+09
1.454678234766103366e+23 1.979887739257384512e-27 8.168134364153535202e-12 2.834610462086689962e-08 1.972039023942094918e-03 1.907703683214226484e+09
1.471662872617343129e+23 1.957047434002952700e-27 8.073905444736892176e-12 2.801928198720917204e-08 1.949289262737258265e-03 1.922517909986778259e+09
1.488845820937553261e+23 1.934471525513721564e-27 7.980767308530220688e-12 2.769606051306192939e-08 1.926802850170044636e-03 1.937446570475704432e+09
1.506229395174519755e+23 1.912154918949808914e-27 7.888698936494966158e-12 2.737639853739857860e-08 1.904574711597650186e-03 1.952491921554173231e+09
1.523815937810901573e+23 1.890095310885498764e-27 7.797690825723274670e-12 2.706025274460947152e-08 1.882602552725650552e-03 1.967654421953015327e+09
1.541607818679900009e+23 1.868290557304005021e-27 7.707734130957488737e-12 2.674757802831627851e-08 1.860884238036619211e-03 1.982934412886304855e+09
1.559607435284549237e+23 1.846738330489819262e-27 7.618819249080896129e-12 2.643832731893102591e-08 1.839417449042629344e-03 1.998332354916208744e+09
1.577817213120860599e+23 1.825436139159280364e-27 7.530935902167495402e-12 2.613245136927792009e-08 1.818199704336023043e-03 2.013848826060385942e+09
1.596239606004616591e+23 1.804381351570564207e-27 7.444073232823498921e-12 2.582989849152618587e-08 1.797228382607785188e-03 2.029484516713947296e+09
1.614877096402053151e+23 1.783571221852559540e-27 7.358219912808555002e-12 2.553061423738739394e-08 1.776500748872048658e-03 2.045240220813612461e+09
1.633732195764325539e+23 1.763002919808062185e-27 7.273364265990435670e-12 2.523454101199666651e-08 1.756013984151140418e-03 2.061116822602892160e+09
1.652807444866013835e+23 1.742673564462703076e-27 7.189494406752963994e-12 2.494161761004894722e-08 1.735765218891514947e-03 2.077115278281877518e+09
1.672105414147444583e+23 1.722580261648964788e-27 7.106598395050906821e-12 2.465177866056422907e-08 1.715751570398777424e-03 2.093236591741541386e+09
1.691628704061077890e+23 1.702720145932465144e-27 7.024664409379147111e-12 2.436495396400945628e-08 1.695970184597765879e-03 2.109481783491148949e+09
1.711379945421927099e+23 1.683090427207460947e-27 6.943680939004957271e-12 2.408106770234995637e-08 1.676418282443336563e-03 2.125851851786257505e+09
1.731361799762065050e+23 1.663688442308940299e-27 6.863636996896483277e-12 2.380003749882240094e-08 1.657093211327855496e-03 2.142347724854090929e+09
1.751576959689290091e+23 1.644511712010389296e-27 6.784522354870136925e-12 2.352177329969968975e-08 1.637992501853014230e-03 2.158970202991758823e+09
1.772028149249901834e+23 1.625558003799380001e-27 6.706327802574686195e-12 2.324617604491717618e-08 1.619113930356560821e-03 2.175719889180189610e+09
1.792718124295861798e+23 1.606825400847064970e-27 6.629045432028647061e-12 2.297313608797661416e-08 1.600455587608383586e-03 2.192597106712898254e+09
1.813649672856093338e+23 1.588312377613778819e-27 6.552668949535303409e-12 2.270253131786916854e-08 1.582015954116395466e-03 2.209601802182511330e+09
1.834825615512205714e+23 1.570017882559510341e-27 6.477194016909246758e-12 2.243422492662230655e-08 1.563793982509123926e-03 2.226733432001238823e+09
1.856248805778514814e+23 1.551941058034062569e-27 6.402617095868023195e-12 2.216806275526869022e-08 1.545788818536287992e-03 2.243991187522449970e+09
1.877922130486650764e+23 1.534078824826810179e-27 6.328925482961018038e-12 2.190387013828274469e-08 1.527997395193938244e-03 2.261376347683966637e+09
1.899848510174508488e+23 1.516429379885459892e-27 6.256111739598097862e-12 2.164144815159873973e-08 1.510417916577481458e-03 2.278888983691433907e+09
1.922030899479810325e+23 1.498991406592421642e-27 6.184170434001911898e-12 2.138056915195132782e-08 1.493049071288692596e-03 2.296528645548738480e+09
1.944472287538253188e+23 1.481763709729301661e-27 6.113096635234083257e-12 2.112097147531033311e-08 1.475889668847289379e-03 2.314294693649527550e+09
1.967175698386301338e+23 1.464745261932564962e-27 6.042886104850568213e-12 2.086235313954634061e-08 1.458938685962434326e-03 2.332186235223042011e+09
1.990144191368700929e+23 1.447935254838827474e-27 5.973535507904338648e-12 2.060436437133474484e-08 1.442195317475275735e-03 2.350202049255057812e+09
2.013380861550667351e+23 1.431333155257887428e-27 5.905042644690266220e-12 2.034659875023176985e-08 1.425659032309296425e-03 2.368340498431856155e+09
2.036888840135054060e+23 1.414938766732158631e-27 5.837406704711913167e-12 2.008858273498990179e-08 1.409329634785711372e-03 2.386599426515735149e+09
2.060671294884222725e+23 1.398752296863593162e-27 5.770628544442403676e-12 1.982976331066375955e-08 1.393207331683492776e-03 2.404976039412727356e+09
2.084731430546942502e+23 1.382774430811968954e-27 5.704710990545602677e-12 1.956949347346900395e-08 1.377292805446292574e-03 2.423466768040075779e+09
2.109072489290170148e+23 1.367006411393279880e-27 5.639659170326369511e-12 1.930701525953382682e-08 1.361587293963305778e-03 2.442067110943015575e+09
2.133697751136041802e+23 1.351450126232554845e-27 5.575480871284249444e-12 1.904144003265999188e-08 1.346092677376595909e-03 2.460771454452406883e+09
2.158610534403797942e+23 1.336108202453176967e-27 5.512186931759393217e-12 1.877172578872412822e-08 1.330811572395044660e-03 2.479572868019764423e+09
2.183814196156951555e+23 1.320984151567757455e-27 5.449791838687733007e-12 1.849665133061402708e-08 1.315747476610846199e-03 2.498462819069370270e+09
2.209312132655660935e+23 1.306082524285927604e-27 5.388314366268929900e-12 1.821478734674328623e-08 1.300904922693606929e-03 2.517430850092593670e+09
2.235107779814388316e+23 1.291408753058031179e-27 5.327776926371826121e-12 1.792446472890953869e-08 1.286289321558229401e-03 2.536464637327404499e+09
2.261204613664910428e+23 1.276969779413082117e-27 5.268208156651249817e-12 1.762374094657624865e-08 1.271907587215962560e-03 2.555549020827538490e+09
