# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
3.343248960000000325e+23 1.838152449592899284e-27 2.579048262006320807e-12 9.093101017984992531e-09 1.867997322712568837e-03 8.802630653033826036e+01 2.899743503446985000e+15 2.148504918418746091e-06
3.343989600000000236e+23 1.837270348138344477e-27 2.577810615899336137e-12 9.093101017984992531e-09 1.867100899156495146e-03 8.805447945585679292e+01 2.900416974880781000e+15 2.148504918418746091e-06
3.344730240000000147e+23 1.836388669990878826e-27 2.576573563719918771e-12 9.093101017984992531e-09 1.866204905780469939e-03 8.808266139815431472e+01 2.901090446314577000e+15 2.148504918418746091e-06
3.345470880000000058e+23 1.835507414947365800e-27 2.575337105183055307e-12 9.093101017984992531e-09 1.865309342378058087e-03 8.811085236011659561e+01 2.901763917748373000e+15 2.148504918418746091e-06
3.346211519999999969e+23 1.834626582804766445e-27 2.574101240003867247e-12 9.093101017984992531e-09 1.864414208742923990e-03 8.813905234463034333e+01 2.902437389182169000e+15 2.148504918418746091e-06
3.346952159999999879e+23 1.833746173360139741e-27 2.572865967897617053e-12 9.093101017984992531e-09 1.863519504668831577e-03 8.816726135458314673e+01 2.903110860615965000e+15 2.148504918418746091e-06
3.347692799999999790e+23 1.832866186410642957e-27 2.571631288579700875e-12 9.093101017984992531e-09 1.862625229949644743e-03 8.819547939286347571e+01 2.903784332049761000e+15 2.148504918418746091e-06
3.348433439999999701e+23 1.831986621753530942e-27 2.570397201765656228e-12 9.093101017984992531e-09 1.861731384379326695e-03 8.822370646236072389e+01 2.904457803483556500e+15 2.148504918418746091e-06
3.349174080000000283e+23 1.831107479186156118e-27 2.569163707171154721e-12 9.093101017984992531e-09 1.860837967751939733e-03 8.825194256596522280e+01 2.905131274917353500e+15 2.148504918418746091e-06
3.349914720000000194e+23 1.830228758505972069e-27 2.567930804512008518e-12 9.093101017984992531e-09 1.859944979861648078e-03 8.828018770656811398e+01 2.905804746351149000e+15 2.148504918418746091e-06
3.350655360000000105e+23 1.829350459510512018e-27 2.566698493504146107e-12 9.093101017984992531e-09 1.859052420502698560e-03 8.830844188706197428e+01 2.906478217784945000e+15 2.148504918418746091e-06
3.351396000000000016e+23 1.828472581997408557e-27 2.565466773863631280e-12 9.093101017984992531e-09 1.858160289469437329e-03 8.833670511034027584e+01 2.907151689218741000e+15 2.148504918418746091e-06
3.352136639999999927e+23 1.827595125764399747e-27 2.564235645306677674e-12 9.093101017984992531e-09 1.857268586556318950e-03 8.836497737929713026e+01 2.907825160652537000e+15 2.148504918418746091e-06
3.352877279999999837e+23 1.826718090609320862e-27 2.563005107549635042e-12 9.093101017984992531e-09 1.856377311557895786e-03 8.839325869682761549e+01 2.908498632086333000e+15 2.148504918418746091e-06
3.353617919999999748e+23 1.825841476330102961e-27 2.561775160308987631e-12 9.093101017984992531e-09 1.855486464268818643e-03 8.842154906582767637e+01 2.909172103520129000e+15 2.148504918418746091e-06
3.354358560000000330e+23 1.824965282724773599e-27 2.560545803301353786e-12 9.093101017984992531e-09 1.854596044483835257e-03 8.844984848919432352e+01 2.909845574953925500e+15 2.148504918418746091e-06
3.355099200000000241e+23 1.824089509591458985e-27 2.559317036243492808e-12 9.093101017984992531e-09 1.853706051997794412e-03 8.847815696982534917e+01 2.910519046387721500e+15 2.148504918418746091e-06
3.355839840000000152e+23 1.823214156728379673e-27 2.558088858852293248e-12 9.093101017984992531e-09 1.852816486605640299e-03 8.850647451061958293e+01 2.911192517821517500e+15 2.148504918418746091e-06
3.356580480000000063e+23 1.822339223933853434e-27 2.556861270844783402e-12 9.093101017984992531e-09 1.851927348102416207e-03 8.853480111447679235e+01 2.911865989255313500e+15 2.148504918418746091e-06
3.357321119999999974e+23 1.821464711006294180e-27 2.555634271938124047e-12 9.093101017984992531e-09 1.851038636283263436e-03 8.856313678429764025e+01 2.912539460689109500e+15 2.148504918418746091e-06
3.358061759999999885e+23 1.820590617744214114e-27 2.554407861849614497e-12 9.093101017984992531e-09 1.850150350943421951e-03 8.859148152298369894e+01 2.913212932122905500e+15 2.148504918418746091e-06
3.358802399999999796e+23 1.819716943946219787e-27 2.553182040296686944e-12 9.093101017984992531e-09 1.849262491878229291e-03 8.861983533343757813e+01 2.913886403556701500e+15 2.148504918418746091e-06
3.359543039999999706e+23 1.818843689411016042e-27 2.551956806996910910e-12 9.093101017984992531e-09 1.848375058883121227e-03 8.864819821856272597e+01 2.914559874990497000e+15 2.148504918418746091e-06
3.360283680000000288e+23 1.817970853937402428e-27 2.550732161667988795e-12 9.093101017984992531e-09 1.847488051753631106e-03 8.867657018126355695e+01 2.915233346424294000e+15 2.148504918418746091e-06
3.361024320000000199e+23 1.817098437324278222e-27 2.549508104027763154e-12 9.093101017984992531e-09 1.846601470285392675e-03 8.870495122444536662e+01 2.915906817858090000e+15 2.148504918418746091e-06
3.361764960000000110e+23 1.816226439370636327e-27 2.548284633794208615e-12 9.093101017984992531e-09 1.845715314274135738e-03 8.873334135101444531e+01 2.916580289291886000e+15 2.148504918418746091e-06
3.362505600000000021e+23 1.815354859875567944e-27 2.547061750685435110e-12 9.093101017984992531e-09 1.844829583515688546e-03 8.876174056387796441e+01 2.917253760725682000e+15 2.148504918418746091e-06
3.363246239999999932e+23 1.814483698638259333e-27 2.545839454419689900e-12 9.093101017984992531e-09 1.843944277805977796e-03 8.879014886594403322e+01 2.917927232159477500e+15 2.148504918418746091e-06
3.363986879999999843e+23 1.813612955457994691e-27 2.544617744715354334e-12 9.093101017984992531e-09 1.843059396941028414e-03 8.881856626012171319e+01 2.918600703593273500e+15 2.148504918418746091e-06
3.364727519999999754e+23 1.812742630134154354e-27 2.543396621290946688e-12 9.093101017984992531e-09 1.842174940716963553e-03 8.884699274932091839e+01 2.919274175027069500e+15 2.148504918418746091e-06
3.365468160000000336e+23 1.811872722466214082e-27 2.542176083865118115e-12 9.093101017984992531e-09 1.841290908930003078e-03 8.887542833645260032e+01 2.919947646460866500e+15 2.148504918418746091e-06
3.366208800000000246e+23 1.811003232253749720e-27 2.540956132156659520e-12 9.093101017984992531e-09 1.840407301376468336e-03 8.890387302442844941e+01 2.920621117894662500e+15 2.148504918418746091e-06
3.366949440000000157e+23 1.810134159296429307e-27 2.539736765884493476e-12 9.093101017984992531e-09 1.839524117852775649e-03 8.893232681616127877e+01 2.921294589328458000e+15 2.148504918418746091e-06
3.367690080000000068e+23 1.809265503394020970e-27 2.538517984767679882e-12 9.093101017984992531e-09 1.838641358155440868e-03 8.896078971456464046e+01 2.921968060762254000e+15 2.148504918418746091e-06
3.368430719999999979e+23 1.808397264346386823e-27 2.537299788525413539e-12 9.093101017984992531e-09 1.837759022081077642e-03 8.898926172255315237e+01 2.922641532196050000e+15 2.148504918418746091e-06
3.369171359999999890e+23 1.807529441953486915e-27 2.536082176877024551e-12 9.093101017984992531e-09 1.836877109426397845e-03 8.901774284304224238e+01 2.923315003629846000e+15 2.148504918418746091e-06
3.369911999999999801e+23 1.806662036015378149e-27 2.534865149541980350e-12 9.093101017984992531e-09 1.835995619988211583e-03 8.904623307894830475e+01 2.923988475063642000e+15 2.148504918418746091e-06
3.370652639999999712e+23 1.805795046332213215e-27 2.533648706239881652e-12 9.093101017984992531e-09 1.835114553563427188e-03 8.907473243318862899e+01 2.924661946497438000e+15 2.148504918418746091e-06
3.371393280000000294e+23 1.804928472704240939e-27 2.532432846690464075e-12 9.093101017984992531e-09 1.834233909949050138e-03 8.910324090868142832e+01 2.925335417931234500e+15 2.148504918418746091e-06
3.372133920000000204e+23 1.804062314931809158e-27 2.531217570613603793e-12 9.093101017984992531e-09 1.833353688942186742e-03 8.913175850834576863e+01 2.926008889365030500e+15 2.148504918418746091e-06
3.372874560000000115e+23 1.803196572815359700e-27 2.530002877729305824e-12 9.093101017984992531e-09 1.832473890340038502e-03 8.916028523510169634e+01 2.926682360798826500e+15 2.148504918418746091e-06
3.373615200000000026e+23 1.802331246155421561e-27 2.528788767757700392e-12 9.093101017984992531e-09 1.831594513939895823e-03 8.918882109187049423e+01 2.927355832232622500e+15 2.148504918418746091e-06
3.374355839999999937e+23 1.801466334752612704e-27 2.527575240419041720e-12 9.093101017984992531e-09 1.830715559539139751e-03 8.921736608157455350e+01 2.928029303666418500e+15 2.148504918418746091e-06
3.375096479999999848e+23 1.800601838407658712e-27 2.526362295433734278e-12 9.093101017984992531e-09 1.829837026935259969e-03 8.924592020713689067e+01 2.928702775100214500e+15 2.148504918418746091e-06
3.375837119999999759e+23 1.799737756921381309e-27 2.525149932522317842e-12 9.093101017984992531e-09 1.828958915925844170e-03 8.927448347148137486e+01 2.929376246534010500e+15 2.148504918418746091e-06
3.376577759999999670e+23 1.798874090094695488e-27 2.523938151405463457e-12 9.093101017984992531e-09 1.828081226308575459e-03 8.930305587753288421e+01 2.930049717967806000e+15 2.148504918418746091e-06
3.377318400000000252e+23 1.798010837728612025e-27 2.522726951803975854e-12 9.093101017984992531e-09 1.827203957881233650e-03 8.933163742821723474e+01 2.930723189401603000e+15 2.148504918418746091e-06
3.378059040000000163e+23 1.797147999624239269e-27 2.521516333438797092e-12 9.093101017984992531e-09 1.826327110441697439e-03 8.936022812646118041e+01 2.931396660835399000e+15 2.148504918418746091e-06
3.378799680000000073e+23 1.796285575582777765e-27 2.520306296030998474e-12 9.093101017984992531e-09 1.825450683787939628e-03 8.938882797519241308e+01 2.932070132269195000e+15 2.148504918418746091e-06
3.379540319999999984e+23 1.795423565405524199e-27 2.519096839301786208e-12 9.093101017984992531e-09 1.824574677718031031e-03 8.941743697733959095e+01 2.932743603702990500e+15 2.148504918418746091e-06
3.380280959999999895e+23 1.794561968893870319e-27 2.517887962972500998e-12 9.093101017984992531e-09 1.823699092030138741e-03 8.944605513583231016e+01 2.933417075136786500e+15 2.148504918418746091e-06
3.381021599999999806e+23 1.793700785849303297e-27 2.516679666764614005e-12 9.093101017984992531e-09 1.822823926522526344e-03 8.947468245360110473e+01 2.934090546570582500e+15 2.148504918418746091e-06
3.381762239999999717e+23 1.792840016073405010e-27 2.515471950399734121e-12 9.093101017984992531e-09 1.821949180993554787e-03 8.950331893357748925e+01 2.934764018004378500e+15 2.148504918418746091e-06
3.382502880000000299e+23 1.791979659367852400e-27 2.514264813599599485e-12 9.093101017984992531e-09 1.821074855241680210e-03 8.953196457869385938e+01 2.935437489438175000e+15 2.148504918418746091e-06
3.383243520000000210e+23 1.791119715534419265e-27 2.513058256086086771e-12 9.093101017984992531e-09 1.820200949065458500e-03 8.956061939188356291e+01 2.936110960871971000e+15 2.148504918418746091e-06
3.383984160000000121e+23 1.790260184374972316e-27 2.511852277581201093e-12 9.093101017984992531e-09 1.819327462263539436e-03 8.958928337608088555e+01 2.936784432305767000e+15 2.148504918418746091e-06
3.384724800000000031e+23 1.789401065691474764e-27 2.510646877807084487e-12 9.093101017984992531e-09 1.818454394634670375e-03 8.961795653422107932e+01 2.937457903739563000e+15 2.148504918418746091e-06
3.385465439999999942e+23 1.788542359285983804e-27 2.509442056486009446e-12 9.093101017984992531e-09 1.817581745977695168e-03 8.964663886924031999e+01 2.938131375173359000e+15 2.148504918418746091e-06
3.386206079999999853e+23 1.787684064960653494e-27 2.508237813340386192e-12 9.093101017984992531e-09 1.816709516091555027e-03 8.967533038407569279e+01 2.938804846607155000e+15 2.148504918418746091e-06
3.386946719999999764e+23 1.786826182517731517e-27 2.507034148092754600e-12 9.093101017984992531e-09 1.815837704775287225e-03 8.970403108166526351e+01 2.939478318040951000e+15 2.148504918418746091e-06
3.387687359999999675e+23 1.785968711759560981e-27 2.505831060465789445e-12 9.093101017984992531e-09 1.814966311828025746e-03 8.973274096494796481e+01 2.940151789474747000e+15 2.148504918418746091e-06
3.388428000000000257e+23 1.785111652488580415e-27 2.504628550182298786e-12 9.093101017984992531e-09 1.814095337049001066e-03 8.976146003686375252e+01 2.940825260908543500e+15 2.148504918418746091e-06
3.389168640000000168e+23 1.784255004507324491e-27 2.503426616965225990e-12 9.093101017984992531e-09 1.813224780237542109e-03 8.979018830035337828e+01 2.941498732342339500e+15 2.148504918418746091e-06
3.389909280000000079e+23 1.783398767618421149e-27 2.502225260537645691e-12 9.093101017984992531e-09 1.812354641193072123e-03 8.981892575835864534e+01 2.942172203776135500e+15 2.148504918418746091e-06
3.390649919999999990e+23 1.782542941624595188e-27 2.501024480622766614e-12 9.093101017984992531e-09 1.811484919715112586e-03 8.984767241382220959e+01 2.942845675209931500e+15 2.148504918418746091e-06
3.391390559999999900e+23 1.781687526328665036e-27 2.499824276943931176e-12 9.093101017984992531e-09 1.810615615603280819e-03 8.987642826968770748e+01 2.943519146643727500e+15 2.148504918418746091e-06
3.392131199999999811e+23 1.780832521533545619e-27 2.498624649224614675e-12 9.093101017984992531e-09 1.809746728657291286e-03 8.990519332889967075e+01 2.944192618077523500e+15 2.148504918418746091e-06
3.392871839999999722e+23 1.779977927042245852e-27 2.497425597188427716e-12 9.093101017984992531e-09 1.808878258676955165e-03 8.993396759440352639e+01 2.944866089511319000e+15 2.148504918418746091e-06
3.393612480000000304e+23 1.779123742657869714e-27 2.496227120559110956e-12 9.093101017984992531e-09 1.808010205462179040e-03 8.996275106914571040e+01 2.945539560945115500e+15 2.148504918418746091e-06
3.394353120000000215e+23 1.778269968183618758e-27 2.495029219060543590e-12 9.093101017984992531e-09 1.807142568812969462e-03 8.999154375607344036e+01 2.946213032378911500e+15 2.148504918418746091e-06
3.395093760000000126e+23 1.777416603422787093e-27 2.493831892416734466e-12 9.093101017984992531e-09 1.806275348529426655e-03 9.002034565813498546e+01 2.946886503812707500e+15 2.148504918418746091e-06
3.395834400000000037e+23 1.776563648178764247e-27 2.492635140351826926e-12 9.093101017984992531e-09 1.805408544411748204e-03 9.004915677827946752e+01 2.947559975246503500e+15 2.148504918418746091e-06
3.396575039999999948e+23 1.775711102255029074e-27 2.491438962590087906e-12 9.093101017984992531e-09 1.804542156260221684e-03 9.007797711945715946e+01 2.948233446680299500e+15 2.148504918418746091e-06
3.397315679999999858e+23 1.774858965455141862e-27 2.490243358855899050e-12 9.093101017984992531e-09 1.803676183875218154e-03 9.010680668461972687e+01 2.948906918114095500e+15 2.148504918418746091e-06
3.398056319999999769e+23 1.774007237582771951e-27 2.489048328873796693e-12 9.093101017984992531e-09 1.802810627057218826e-03 9.013564547671926164e+01 2.949580389547891500e+15 2.148504918418746091e-06
3.398796959999999680e+23 1.773155918441681235e-27 2.487853872368446416e-12 9.093101017984992531e-09 1.801945485606800323e-03 9.016449349870882202e+01 2.950253860981687500e+15 2.148504918418746091e-06
3.399537600000000262e+23 1.772305007835726313e-27 2.486659989064644664e-12 9.093101017984992531e-09 1.801080759324633811e-03 9.019335075354244680e+01 2.950927332415484000e+15 2.148504918418746091e-06
3.400278240000000173e+23 1.771454505568858491e-27 2.485466678687323188e-12 9.093101017984992531e-09 1.800216448011487816e-03 9.022221724417509847e+01 2.951600803849280000e+15 2.148504918418746091e-06
3.401018880000000084e+23 1.770604411445121267e-27 2.484273940961542581e-12 9.093101017984992531e-09 1.799352551468224324e-03 9.025109297356270588e+01 2.952274275283076000e+15 2.148504918418746091e-06
3.401759519999999995e+23 1.769754725268652486e-27 2.483081775612494298e-12 9.093101017984992531e-09 1.798489069495800945e-03 9.027997794466216419e+01 2.952947746716872000e+15 2.148504918418746091e-06
