# z rho(z) P(z) g(z) n(z) K(z)
2.520673788843611757e+22 4.189356551409341764e-27 5.761139303129265481e-13 2.473430728466973301e-09 4.172749010348156262e-03 3.858203743940973282e+07
2.550104855055656026e+22 4.167196855658954331e-27 5.730665627144346947e-13 2.482644946672104275e-09 4.150677160559925784e-03 3.871869369232103229e+07
2.579879554649462040e+22 4.144816325245117333e-27 5.699888262694748595e-13 2.491549890262465101e-09 4.128385351545964255e-03 3.885794665482067317e+07
2.610001899844661779e+22 4.122217769374223216e-27 5.668811072958302739e-13 2.500138203804948779e-09 4.105876381376345058e-03 3.899983356055422127e+07
2.640475949706992262e+22 4.099404169185206314e-27 5.637438157551852840e-13 2.508402641583534212e-09 4.083153219372105507e-03 3.914439170797352493e+07
2.671305810695385881e+22 4.076378676494097807e-27 5.605773850804785600e-13 2.516336079136816278e-09 4.060219004854775764e-03 3.929165844980015606e+07
2.702495637215247335e+22 4.053144611884396262e-27 5.573822719132938506e-13 2.523931524915346812e-09 4.037077045244323939e-03 3.944167118484781682e+07
2.734049632178288774e+22 4.029705462084670603e-27 5.541589557432316517e-13 2.531182132033879256e-09 4.013730813447150859e-03 3.959446735276026279e+07
2.765972047568908059e+22 4.006064876571175524e-27 5.509079384407066513e-13 2.538081210092165085e-09 3.990183944472176260e-03 3.975008443229659647e+07
2.798267185017062739e+22 3.982226663329216447e-27 5.476297436740561093e-13 2.544622237036691111e-09 3.966440231209004096e-03 3.990855994388183951e+07
2.830939396378060862e+22 3.958194783702240758e-27 5.443249162011961799e-13 2.550798871034600341e-09 3.942503619297437097e-03 4.006993145723856241e+07
2.863993084318898245e+22 3.933973346253683818e-27 5.409940210255103499e-13 2.556604962329733320e-09 3.918378201013649441e-03 4.023423660501794517e+07
2.897432702911551164e+22 3.909566599561055865e-27 5.376376424049053411e-13 2.562034565049821564e-09 3.894068208092846001e-03 4.040151310347106308e+07
2.931262758233169094e+22 3.884978923857022775e-27 5.342563827023038001e-13 2.567081948932765361e-09 3.869578003403476973e-03 4.057179878132925183e+07
2.965487808973311784e+22 3.860214821523663807e-27 5.308508610784297327e-13 2.571741610939079113e-09 3.844912071479176553e-03 4.074513161752664298e+07
3.000112467048144673e+22 3.835280156486281360e-27 5.274218839313569110e-13 2.576008286716768891e-09 3.820076252999344071e-03 4.092154089669793099e+07
3.035141398222051528e+22 3.810180569957763705e-27 5.239702270320869778e-13 2.579876961884316702e-09 3.795076166813844513e-03 4.110105808588160574e+07
3.070579322736262041e+22 3.784920527257885653e-27 5.204965044445923398e-13 2.583342883096746564e-09 3.769916260540932904e-03 4.128372384595831484e+07
3.106431015944968366e+22 3.759504686423267380e-27 5.170013567349723921e-13 2.586401568859492725e-09 3.744601173751735401e-03 4.146957844458055496e+07
3.142701308958712476e+22 3.733937897197729246e-27 5.134854508326085460e-13 2.589048820054392486e-09 3.719135736964610146e-03 4.165866169992071390e+07
3.179395089295546411e+22 3.708225199405752427e-27 5.099494798064849789e-13 2.591280730142057842e-09 3.693524970025052583e-03 4.185101292407590151e+07
3.216517301539532544e+22 3.682371820655212541e-27 5.063941625492722832e-13 2.593093695004866103e-09 3.667774079817538377e-03 4.204667086661748588e+07
3.254072948007068762e+22 3.656383173311361309e-27 5.028202433611941246e-13 2.594484422395010227e-09 3.641888457251499928e-03 4.224567365886609256e+07
3.292067089420961763e+22 3.630264850680626904e-27 4.992284914252289047e-13 2.595449940952375131e-09 3.615873673460254928e-03 4.244805875956939906e+07
3.330504845592373913e+22 3.604022622338686845e-27 4.956197001646334696e-13 2.595987608757556677e-09 3.589735475147599365e-03 4.265386290277228504e+07
3.369391396110757318e+22 3.577662428533058634e-27 4.919946864731963170e-13 2.596095121385963797e-09 3.563479779012588416e-03 4.286312204879377037e+07
3.408731981041709665e+22 3.551190373586096888e-27 4.883542898080273608e-13 2.595770519429878441e-09 3.537112665178685379e-03 4.307587133936376125e+07
3.448531901633248887e+22 3.524612718219186701e-27 4.846993711339932759e-13 2.595012195456327909e-09 3.510640369548383849e-03 4.329214505813143402e+07
3.488796521030063699e+22 3.497935870714591637e-27 4.810308117083076628e-13 2.593818900369869783e-09 3.484069275000091070e-03 4.351197659792524576e+07
3.529531264996264326e+22 3.471166376825444719e-27 4.773495116929684872e-13 2.592189749150765349e-09 3.457405901338118925e-03 4.373539843634323776e+07
3.570741622646406906e+22 3.444310908339353554e-27 4.736563885820429746e-13 2.590124225940594362e-09 3.430656893901624840e-03 4.396244212146129459e+07
3.612433147185335999e+22 3.417376250194642894e-27 4.699523754299124716e-13 2.587622188449072995e-09 3.403829010731929377e-03 4.419313826968937367e+07
3.654611456656379635e+22 3.390369286042744176e-27 4.662384188658343022e-13 2.584683871657766195e-09 3.376929108192139144e-03 4.442751657806190848e+07
3.697282234698425801e+22 3.363296982142992368e-27 4.625154768791788033e-13 2.581309890798422622e-09 3.349964124925787576e-03 4.466560585354395956e+07
3.740451231311804865e+22 3.336166369469553585e-27 4.587845163588014650e-13 2.577501243585870125e-09 3.322941064034695344e-03 4.490743406225118041e+07
3.784124263633120133e+22 3.308984523902749639e-27 4.550465103689836926e-13 2.573259311687777555e-09 3.295866973348820974e-03 4.515302840183472633e+07
3.828307216719152362e+22 3.281758544369307088e-27 4.513024351433135119e-13 2.568585861416054505e-09 3.268748923653167111e-03 4.540241540066969395e+07
3.873006044339761054e+22 3.254495528788033523e-27 4.475532667767713673e-13 2.563483043627306741e-09 3.241593984728812460e-03 4.565562104791032523e+07
3.918226769780360505e+22 3.227202547668388442e-27 4.437999775950459446e-13 2.557953392822412057e-09 3.214409199056144934e-03 4.591267095894616842e+07
3.963975486653443814e+22 3.199886615201013074e-27 4.400435321789477889e-13 2.551999825438206191e-09 3.187201553019993264e-03 4.617359058130043745e+07
4.010258359719783983e+22 3.172554657668967510e-27 4.362848830203710599e-13 2.545625637327061021e-09 3.159977945446092087e-03 4.643840544658038765e+07
4.057081625719015997e+22 3.145213478998873271e-27 4.325249657849385800e-13 2.538834500423208966e-09 3.132745153288783724e-03 4.670714147470092028e+07
4.104451594210250850e+22 3.117869723259898491e-27 4.287646941549199207e-13 2.531630458597546142e-09 3.105509794278669099e-03 4.697982533728346974e+07
4.152374648422177073e+22 3.090529833907977255e-27 4.250049542245582416e-13 2.524017922705899250e-09 3.078278286328390081e-03 4.725648488786631078e+07
4.200857246113245377e+22 3.063200009560092871e-27 4.212465984182173644e-13 2.516001664838633886e-09 3.051056803482233345e-03 4.753714966738031805e+07
4.249905920441875169e+22 3.035886156071309261e-27 4.174904389000877742e-13 2.507586811782657433e-09 3.023851228183140061e-03 4.782185149423281848e+07
4.299527280846811274e+22 3.008593834673915657e-27 4.137372404423612920e-13 2.498778837709914214e-09 2.996667099617438164e-03 4.811062514932194352e+07
4.349728013937796973e+22 2.981328205924104755e-27 4.099877127168631843e-13 2.489583556109457874e-09 2.969509557883727446e-03 4.840350916738325357e+07
4.400514884396475272e+22 2.954095384471451268e-27 4.062426966008870019e-13 2.480007110983245347e-09 2.942384693391752147e-03 4.870053119255196303e+07
4.451894735888156774e+22 2.926905591537243847e-27 4.025035977012119750e-13 2.470055967328521866e-09 2.915302686843606120e-03 4.900167189945083112e+07
4.503874491983880362e+22 2.899764971290921325e-27 3.987712609546585927e-13 2.459736900932731207e-09 2.888269658051874876e-03 4.930695405281390250e+07
4.556461157093457107e+22 2.872679225155822702e-27 3.950464704122779546e-13 2.449056987509348268e-09 2.861291285838186635e-03 4.961640400697739422e+07
4.609661817409184465e+22 2.845654071112760942e-27 3.913300124020799371e-13 2.438023591205794300e-09 2.834373265516007025e-03 4.993004659596342593e+07
4.663483641860947182e+22 2.818695234446308169e-27 3.876226742564763043e-13 2.426644352516864878e-09 2.807521299673606998e-03 5.024790509661086649e+07
4.717933883082108463e+22 2.791808437762085310e-27 3.839252429394734571e-13 2.414927175639614496e-09 2.780741088230926240e-03 5.057000120245870948e+07
4.773019878386854946e+22 2.764999390232499411e-27 3.802385035677625569e-13 2.402880215307571090e-09 2.754038317727941932e-03 5.089635501036661863e+07
4.828749050758917469e+22 2.738273776026525074e-27 3.765632378196010144e-13 2.390511863144188640e-09 2.727418649800319572e-03 5.122698502208081633e+07
4.885128909851842105e+22 2.711637241876703610e-27 3.729002222250449055e-13 2.377830733577197559e-09 2.700887708795696521e-03 5.156190816320195049e+07
4.942167053000972540e+22 2.685095383734086205e-27 3.692502263307571486e-13 2.364845649357046588e-09 2.674451068481529473e-03 5.190113982228061557e+07
4.999871166247051513e+22 2.658653732459436390e-27 3.656140107322835655e-13 2.351565626724021236e-09 2.648114237793020107e-03 5.224469391305629164e+07
5.058249025372176148e+22 2.632317738495921597e-27 3.619923249662645056e-13 2.337999860269594073e-09 2.621882645566566642e-03 5.259258296317697316e+07
5.117308496947445341e+22 2.606092755466375195e-27 3.583859052547555733e-13 2.324157707538745077e-09 2.595761624202050973e-03 5.294481823307076097e+07
5.177057539393083513e+22 2.579984022634585360e-27 3.547954720933306715e-13 2.310048673420354992e-09 2.569756392193654586e-03 5.330140986901982874e+07
5.237504204050687590e+22 2.553996646167475676e-27 3.512217276742858034e-13 2.295682394373476959e-09 2.543872035466319525e-03 5.366236709488053620e+07
5.298656636268420111e+22 2.528135579131293241e-27 3.476653531357450330e-13 2.281068622537238304e-09 2.518113487451237135e-03 5.402769844733284414e+07
5.360523076498452224e+22 2.502405600152153879e-27 3.441270056270914047e-13 2.266217209772441618e-09 2.492485507830986477e-03 5.439741205999951810e+07
5.423111861407424132e+22 2.476811290667069959e-27 3.406073151805628998e-13 2.251138091682365130e-09 2.466992659880744548e-03 5.477151600228809565e+07
5.486431424999834046e+22 2.451357010688226116e-27 3.371068813783925083e-13 2.235841271659998126e-09 2.441639286328638105e-03 5.515001867934647202e+07
5.550490299754542740e+22 2.426046872999178213e-27 3.336262698043087678e-13 2.220336805008174966e-09 2.416429483654234170e-03 5.553292930011200905e+07
5.615297117774594179e+22 2.400884715697523706e-27 3.301660082676459472e-13 2.204634783178189482e-09 2.391367074740058038e-03 5.592025842106797546e+07
5.680860611950228904e+22 2.375874072994372151e-27 3.267265827877311899e-13 2.188745318171428905e-09 2.366455579786820498e-03 5.631201857400619984e+07
5.747189617135941635e+22 2.351018144176009134e-27 3.233084333255404145e-13 2.172678527147061775e-09 2.341698185398124500e-03 5.670822498684472591e+07
5.814293071340819710e+22 2.326319760629000704e-27 3.199119492490403265e-13 2.156444517277695999e-09 2.317097711736290297e-03 5.710889640734896809e+07
5.882180016933048209e+22 2.301781350824312017e-27 3.165374645178582142e-13 2.140053370892889138e-09 2.292656577645283723e-03 5.751405604049706459e+07
5.950859601858211820e+22 2.277405516547746887e-27 3.131853369256139775e-13 2.123515130948896665e-09 2.268377374596851175e-03 5.792372221040008962e+07
6.020341080872287679e+22 2.253196749093845131e-27 3.098561841082900135e-13 2.106839786860774541e-09 2.244264576081042399e-03 5.833787832296564430e+07
6.090633816788554062e+22 2.229157960431500608e-27 3.065504065154121113e-13 2.090037260731263382e-09 2.220321082523058626e-03 5.875653070951216668e+07
6.161747281739310852e+22 2.205291739703385546e-27 3.032683602019359938e-13 2.073117394008307690e-09 2.196549472801634980e-03 5.917968835397316515e+07
6.233691058452261608e+22 2.181600543627699462e-27 3.000103830120054421e-13 2.056089934600986994e-09 2.172952193895993141e-03 5.960735973883266002e+07
6.306474841541822330e+22 2.158086693347352834e-27 2.967767941456572291e-13 2.038964524481170765e-09 2.149531557747517540e-03 6.003955292586969584e+07
6.380108438815545649e+22 2.134752371686364083e-27 2.935678937815247256e-13 2.021750687795769579e-09 2.126289738527026383e-03 6.047627564065786451e+07
6.454601772595536305e+22 2.111599620864990629e-27 2.903839627626263467e-13 2.004457819512011137e-09 2.103228770358961906e-03 6.091753535968528688e+07
6.529964881055829302e+22 2.088630340728649421e-27 2.872252623528093800e-13 1.987095174615395763e-09 2.080350545557330989e-03 6.136333939870075136e+07
6.606207919574844074e+22 2.065846287550409335e-27 2.840920340720704625e-13 1.969671857877824604e-09 2.057656813432946156e-03 6.181369500058001280e+07
6.683341162103966584e+22 2.043249073470619220e-27 2.809844996194941949e-13 1.952196814210389433e-09 2.035149179735272658e-03 6.226860942067781836e+07
6.761375002551761922e+22 2.020840166642371744e-27 2.779028608932571896e-13 1.934678819613095676e-09 2.012829106797318218e-03 6.272809000724039227e+07
6.840319956184913779e+22 1.998620892156003437e-27 2.748473001177636718e-13 1.917126472730893953e-09 1.990697914456466752e-03 6.319214427403330803e+07
6.920186661044967231e+22 1.976592433821654318e-27 2.718179800887803825e-13 1.899548187023322037e-09 1.968756781829970881e-03 6.366077996184863150e+07
7.000985879381883958e+22 1.954755836893937382e-27 2.688150445481294540e-13 1.881952183552194680e-09 1.947006750028822510e-03 6.413400508503001183e+07
7.082728499104288290e+22 1.933112011829017357e-27 2.658386187003552960e-13 1.864346484389595338e-09 1.925448725899935390e-03 6.461182795855100453e+07
7.165425535246636417e+22 1.911661739170560790e-27 2.628888098846339553e-13 1.846738906646048636e-09 1.904083486892727516e-03 6.509425720051838458e+07
7.249088131453585614e+22 1.890405675667666135e-27 2.599657084161007694e-13 1.829137057116457160e-09 1.882911687152797903e-03 6.558130170423470438e+07
7.333727561481393170e+22 1.869344361735047820e-27 2.570693886117639476e-13 1.811548327539359176e-09 1.861933864952536538e-03 6.607297057313161343e+07
7.419355230717430517e+22 1.848478230372896379e-27 2.541999100171500086e-13 1.793979890462701021e-09 1.841150451575625365e-03 6.656927301098548621e+07
7.505982677716867167e+22 1.827807495679500523e-27 2.513573020747293816e-13 1.776438695707816172e-09 1.820561660271619552e-03 6.707022114310830086e+07
7.593621575757634260e+22 1.807332127644563376e-27 2.485415606575317870e-13 1.758931467421007991e-09 1.800167461149189451e-03 6.757583100605337322e+07
7.682283734413181190e+22 1.787052437395610506e-27 2.457527285513405680e-13 1.741464701700747602e-09 1.779968164102482516e-03 6.808610812911152840e+07
7.771981101144219845e+22 1.766968607528666745e-27 2.429908308664828211e-13 1.724044664786547462e-09 1.759963951003671884e-03 6.860105875442723930e+07
7.862725762908433049e+22 1.747080664031258646e-27 2.402558711767236195e-13 1.706677391794524601e-09 1.740154847737264334e-03 6.912069074353550375e+07
7.954529947789278839e+22 1.727388482391246041e-27 2.375478323593431001e-13 1.689368685982901668e-09 1.720540730284712697e-03 6.964501366345457733e+07
8.047406026643764727e+22 1.707891795115494915e-27 2.348666776290930945e-13 1.672124118529685594e-09 1.701121332213285844e-03 7.017403883406193554e+07
8.141366514769446987e+22 1.688590200782232486e-27 2.322123517830630064e-13 1.654949028803622395e-09 1.681896253692536161e-03 7.070777932768675685e+07
8.236424073590967003e+22 1.669483174759217102e-27 2.295847826746260984e-13 1.637848525108515581e-09 1.662864972169980594e-03 7.124624991063413024e+07
8.332591512365953555e+22 1.650570081728789112e-27 2.269838829358659336e-13 1.620827485880260731e-09 1.644026854846500048e-03 7.178946691500586271e+07
8.429881789911492303e+22 1.631850190169931133e-27 2.244095519691265639e-13 1.603890561314969788e-09 1.625381173100989016e-03 7.233744802770178020e+07
8.528308016350102133e+22 1.613322688957804469e-27 2.218616782297560432e-13 1.587042175406374812e-09 1.606927119024088510e-03 7.289021198183029890e+07
8.627883454876493441e+22 1.594986706251235073e-27 2.193401418234842714e-13 1.570286528369811694e-09 1.588663824230796386e-03 7.344777813395823538e+07
8.728621523544539608e+22 1.576841330850047207e-27 2.168448174434515040e-13 1.553627599430035542e-09 1.570590381133137167e-03 7.401016590862376988e+07
8.830535797075810556e+22 1.558885636215522990e-27 2.143755776734647656e-13 1.537069149949563785e-09 1.552705866865398618e-03 7.457739408935119212e+07
8.933640008688529205e+22 1.541118707360105265e-27 2.119322966858292362e-13 1.520614726874509804e-09 1.535009370067237644e-03 7.514947993297807872e+07
9.037948051948222546e+22 1.523539670825135204e-27 2.095148543638408803e-13 1.504267666474429855e-09 1.517500020742579715e-03 7.572643808147202432e+07
9.143473982639926411e+22 1.506147727979552478e-27 2.071231408809730201e-13 1.488031098353012075e-09 1.500177023426315683e-03 7.630827924250555038e+07
9.250232020662225784e+22 1.488942185216750927e-27 2.047570608535019623e-13 1.471907949706509396e-09 1.483039687261450239e-03 7.689500883654947579e+07
9.358236551943509823e+22 1.471921361749076044e-27 2.024163831420701493e-13 1.455900949807049576e-09 1.466086338123344986e-03 7.748666489782850444e+07
9.467502130380208393e+22 1.455083758999350138e-27 2.001009016646272616e-13 1.440012634688367486e-09 1.449315483375515461e-03 7.808327949592155218e+07
9.578043479798419397e+22 1.438428508998497753e-27 1.978104970593884250e-13 1.424245352011651639e-09 1.432726258489708639e-03 7.868486178617937863e+07
9.689875495937685376e+22 1.421954598360767387e-27 1.955450299670890345e-13 1.408601266090062360e-09 1.416317654097459409e-03 7.929142464017795026e+07
9.803013248458387410e+22 1.405660878220237123e-27 1.933043423974378252e-13 1.393082363050597927e-09 1.400088525887206031e-03 7.990298471625758708e+07
9.917471982972100307e+22 1.389546075894453556e-27 1.910882593330827855e-13 1.377690456112879786e-09 1.384037606221691190e-03 8.051956244868767262e+07
1.003326712309645931e+23 1.373608808419061664e-27 1.888965905908728258e-13 1.362427190964761337e-09 1.368163517618938311e-03 8.114118193897938728e+07
1.015041427253321626e+23 1.357847598107182617e-27 1.867291329615596551e-13 1.347294051215724568e-09 1.352464788249947789e-03 8.176787073078350723e+07
1.026892921717095494e+23 1.342260890296918826e-27 1.845856726504077341e-13 1.332292363909388880e-09 1.336939869615847744e-03 8.239965944753929973e+07
1.038882792721228937e+23 1.326847073461234398e-27 1.824659880426742391e-13 1.317423305077414308e-09 1.321587156578053627e-03 8.303658126951086521e+07
1.051012655932588236e+23 1.311604501865587940e-27 1.803698528194524962e-13 1.302687905317806152e-09 1.306405009926082158e-03 8.367867122407153249e+07
1.063284145882369024e+23 1.296531520970609781e-27 1.782970394510089873e-13 1.288087055381424413e-09 1.291391781679525168e-03 8.432596526003268361e+07
1.075698916186318889e+23 1.281626495789717750e-27 1.762473230964800261e-13 1.273621511751413600e-09 1.276545843333251346e-03 8.497849907344038785e+07
1.088258639767618999e+23 1.266887842424670888e-27 1.742204859405925787e-13 1.259291902200865897e-09 1.261865617267944476e-03 8.563630664856632054e+07
1.100965009082278782e+23 1.252314063016448137e-27 1.722163220000561069e-13 1.245098731315270837e-09 1.247349611562429631e-03 8.629941847373862565e+07
1.113819736347218658e+23 1.237903784363331463e-27 1.702346424342624832e-13 1.231042385966765579e-09 1.232996458458665871e-03 8.696785938722492754e+07
1.126824553770958098e+23 1.223655800474054092e-27 1.682752813971300745e-13 1.217123140728355855e-09 1.218804956746204161e-03 8.764164600351341069e+07
1.139981213787089881e+23 1.209569119340180115e-27 1.663381024691701408e-13 1.203341163216842847e-09 1.204774118349150394e-03 8.832078366507795453e+07
1.153291489290389543e+23 1.195641820710017548e-27 1.644228415802955809e-13 1.189696519354401811e-09 1.190902030628117640e-03 8.900532209051720798e+07
1.166757173875725618e+23 1.181871706332419014e-27 1.625291964303576859e-13 1.176189178539252305e-09 1.177186504046314657e-03 8.969532690279923379e+07
1.180380082079752719e+23 1.168257625710912419e-27 1.606570088048344702e-13 1.162819018716887257e-09 1.163626392668093423e-03 9.039081272888933122e+07
1.194162049625433917e+23 1.154798306467173030e-27 1.588061037281971815e-13 1.149585831344071914e-09 1.150220429159119675e-03 9.109179961064326763e+07
1.208104933669370300e+23 1.141492364111293575e-27 1.569762908075031930e-13 1.136489326238691659e-09 1.136967234517912264e-03 9.179831307885538042e+07
1.222210613052116692e+23 1.128338314154163701e-27 1.551673658980716145e-13 1.123529136309102986e-09 1.123865330140205688e-03 9.251038407496355474e+07
1.236480988551320825e+23 1.115334586021050401e-27 1.533791130168580466e-13 1.110704822157730062e-09 1.110913151677374484e-03 9.322804873049016297e+07
1.250917983137868473e+23 1.102479538911348573e-27 1.516113065234631075e-13 1.098015876554056091e-09 1.098109064833312004e-03 9.395134797854332626e+07
1.265523542235018963e+23 1.089771479759047558e-27 1.498637135900284119e-13 1.085461728773036945e-09 1.085451383253697739e-03 9.468032696860168874e+07
1.280299633980514616e+23 1.077208683458416336e-27 1.481360969826421091e-13 1.073041748795663893e-09 1.072938388671503679e-03 9.541503425239343941e+07
1.295248249491854868e+23 1.064789415529751576e-27 1.464282181782979564e-13 1.060755251368862009e-09 1.060568353482889675e-03 9.615552070492799580e+07
1.310371403134562950e+23 1.052511957411475770e-27 1.447398408430261152e-13 1.048601499922849630e-09 1.048339565939038383e-03 9.690183814057365060e+07
1.325671132793637553e+23 1.040374634576330230e-27 1.430707346983891080e-13 1.036579710344366355e-09 1.036250358150889650e-03 9.765403757952640951e+07
1.341149500148162799e+23 1.028375847682035472e-27 1.414206798052733797e-13 1.024689054604938884e-09 1.024299137116312444e-03 9.841216711498792470e+07
1.356808590949137431e+23 1.016514106979877350e-27 1.397894712957054607e-13 1.012928664243796741e-09 1.012484418992288041e-03 9.917626932587233186e+07
1.372650515300488650e+23 1.004788070218642754e-27 1.381769245853434213e-13 1.001297633705635798e-09 1.000804866848585420e-03 9.994637817384527624e+07
1.388677407943482503e+23 9.931965842958399469e-28 1.365828811012894521e-13 9.897950235337248609e-10 9.892593321538674898e-04 1.007225153169638515e+08
1.404891428544341061e+23 9.817387309239549615e-28 1.350072145620436359e-13 9.784198634195630136e-10 9.778469002609164757e-04 1.015046857650797963e+08
1.421294761985274104e+23 9.704127848198772339e-28 1.334496877093011794e-13 9.671711551104368391e-10 9.665658527260276604e-04 1.022929495185146481e+08
1.437889618658909697e+23 9.592165682748177683e-28 1.319100010678672147e-13 9.560478751767539870e-10 9.554140204733337733e-04 1.030874016476688832e+08
1.454678234766103366e+23 9.481490103255143337e-28 1.303880073605055960e-13 9.450489776413750965e-10 9.443903367851095958e-04 1.038880617286663502e+08
1.471662872617343129e+23 9.372089438829678720e-28 1.288835460909152296e-13 9.341733964733352480e-10 9.334936391989560010e-04 1.046949558233604133e+08
1.488845820937553261e+23 9.263951105456133160e-28 1.273964442056301143e-13 9.234200479488913315e-10 9.227226743018917274e-04 1.055081168102688938e+08
1.506229395174519755e+23 9.157061712222404773e-28 1.259265175548672310e-13 9.127878328828274802e-10 9.120761083111620683e-04 1.063275842652621269e+08
1.523815937810901573e+23 9.051407182999404354e-28 1.244735725658438556e-13 9.022756387333337024e-10 9.015525391939485135e-04 1.071534041660335660e+08
1.541607818679900009e+23 8.946972894808266538e-28 1.230374081455824862e-13 8.918823415839155326e-10 8.911505104492386002e-04 1.079856283890169263e+08
1.559607435284549237e+23 8.843743834193506347e-28 1.216178178313306760e-13 8.816068080060206202e-10 8.808685266831516644e-04 1.088243139636628628e+08
1.577817213120860599e+23 8.741704773003326306e-28 1.202145922078649555e-13 8.714478968060681715e-10 8.707050711172858266e-04 1.096695220448637009e+08
1.596239606004616591e+23 8.640840465070373120e-28 1.188275216122146985e-13 8.614044606609337064e-10 8.606586251788255230e-04 1.105213165597314537e+08
1.614877096402053151e+23 8.541135865378352800e-28 1.174563991476079515e-13 8.514753476457875285e-10 8.507276903303204836e-04 1.113797624799245596e+08
1.633732195764325539e+23 8.442576373401963552e-28 1.161010240298452939e-13 8.416594026584539353e-10 8.409108123072136240e-04 1.122449236651634872e+08
1.652807444866013835e+23 8.345148102411473115e-28 1.147612052907350644e-13 8.319554687443175716e-10 8.312066079415399069e-04 1.131168602175047249e+08
1.672105414147444583e+23 8.248838176647668793e-28 1.134367658647982739e-13 8.223623883260864362e-10 8.216137947616156860e-04 1.139956252792460769e+08
1.691628704061077890e+23 8.153635058388633698e-28 1.121275470870409347e-13 8.128790043424857141e-10 8.121312235690585643e-04 1.148812612000660598e+08
1.711379945421927099e+23 8.059528907056148297e-28 1.108334136313305988e-13 8.035041613001036422e-10 8.027579142070706943e-04 1.157737949910538793e+08
1.731361799762065050e+23 7.966511972641076960e-28 1.095542589207223639e-13 7.942367062425331688e-10 7.934930947470145287e-04 1.166732329747099429e+08
1.751576959689290091e+23 7.874571686707239425e-28 1.082899101159967854e-13 7.850754896409199775e-10 7.843355133276797789e-04 1.175796275874501765e+08
1.772028149249901834e+23 7.783687809220430479e-28 1.070400888792870595e-13 7.760193662100182446e-10 7.752831539692454314e-04 1.184931109669825435e+08
1.792718124295861798e+23 7.693851224951697441e-28 1.058046698593533767e-13 7.670671956536494259e-10 7.663351087622957605e-04 1.194137081973864287e+08
1.813649672856093338e+23 7.605052314586113825e-28 1.045835207728424391e-13 7.582178433436189129e-10 7.574904195886485343e-04 1.203414491735033989e+08
1.834825615512205714e+23 7.517280705929591012e-28 1.033764989829213409e-13 7.494701809358112164e-10 7.487480533406631932e-04 1.212763718074945956e+08
1.856248805778514814e+23 7.430525359711587665e-28 1.021834526792235114e-13 7.408230869272740857e-10 7.401069104674980843e-04 1.222185219125632644e+08
1.877922130486650764e+23 7.344774667921721375e-28 1.010042222301586469e-13 7.322754471578178332e-10 7.315658347697883345e-04 1.231679528855008632e+08
1.899848510174508488e+23 7.260016565686539494e-28 9.983864172142519284e-14 7.238261552597634633e-10 7.231236245429728884e-04 1.241247251520934850e+08
1.922030899479810325e+23 7.176238657755611638e-28 9.868654069542766270e-14 7.154741130591419161e-10 7.147790451757615911e-04 1.250889053351451606e+08
1.944472287538253188e+23 7.093428360736076186e-28 9.754774610726458560e-14 7.072182309316460156e-10 7.065308433172051575e-04 1.260605651001122147e+08
1.967175698386301338e+23 7.011573062287126764e-28 9.642208451394668954e-14 6.990574281164688938e-10 6.983777627330351769e-04 1.270397796281060278e+08
1.990144191368700929e+23 6.930660298562804612e-28 9.530938451456328756e-14 6.909906329910311457e-10 6.903185619796016210e-04 1.280266256602420509e+08
2.013380861550667351e+23 6.850677951273222370e-28 9.420947946023809628e-14 6.830167833095044587e-10 6.823520340318753015e-04 1.290211790509432107e+08
2.036888840135054060e+23 6.771614465819035213e-28 9.312221045388133737e-14 6.751348264077812816e-10 6.744770280104220393e-04 1.300235117608215809e+08
2.060671294884222725e+23 6.693459092046959664e-28 9.204742966102285142e-14 6.673437193776143353e-10 6.666924731615130962e-04 1.310336882120611519e+08
2.084731430546942502e+23 6.616202149267985642e-28 9.098500395430227462e-14 6.596424292122971799e-10 6.589974052538880977e-04 1.320517609208573103e+08
2.109072489290170148e+23 6.539835317283094319e-28 8.993481891561029680e-14 6.520299329262916962e-10 6.513909955659568859e-04 1.330777653123136312e+08
2.133697751136041802e+23 6.464351955266860283e-28 8.889678322132744494e-14 6.445052176509152006e-10 6.438725826477479514e-04 1.341117136133270860e+08
2.158610534403797942e+23 6.389744570420518629e-28 8.787079383162665589e-14 6.370672807082697131e-10 6.364414201896967990e-04 1.351536283202494681e+08
2.183814196156951555e+23 6.315995368113436740e-28 8.685660603745852429e-14 6.297151296652770136e-10 6.290957357829276208e-04 1.362036791857820153e+08
2.209312132655660935e+23 6.243095817356459484e-28 8.585410252195995455e-14 6.224477823696752673e-10 6.218346797103985711e-04 1.372619109085214734e+08
2.235107779814388316e+23 6.171038243311213689e-28 8.486317774192289242e-14 6.152642669696682865e-10 6.146574875307489602e-04 1.383283560790400505e+08
2.261204613664910428e+23 6.099814348204206469e-28 8.388371758763046327e-14 6.081636219188154091e-10 6.075633327560515376e-04 1.394030565405335128e+08
2.287606150824656498e+23 6.029415278881358784e-28 8.291560031185660636e-14 6.011448959676581560e-10 6.005513335804855577e-04 1.404860632979787886e+08
2.314315948970686410e+23 5.959831704357989740e-28 8.195869759632157907e-14 5.942071481433770676e-10 5.936205606045926939e-04 1.415774362033566535e+08
2.341337607319025164e+23 5.891053904169178090e-28 8.101287576667272816e-14 5.873494477188431557e-10 5.867700456352892974e-04 1.426772433764511347e+08
2.368674767109708296e+23 5.823071868375623028e-28 8.007799716774985681e-14 5.805708741721449889e-10 5.799987916468079749e-04 1.437855603159082532e+08
